ree,support,confidence,error
0(t0)^0(t1) ^ t0.ORIGIN_AIRPORT=t1.ORIGIN_AIRPORT ^ t0.DESTINATION_AIRPORT=t1.DESTINATION_AIRPORT->t0.DISTANCE=t1.DISTANCE,0.00044259,0.9952999910047675,"10448,16117,5637,19013,17121,10482,17563,10168,9520,7455,2331,18014,7263,11834,15652,9509,15964,17421,11092,10224,10484,9817,14121,10884,14115,13203,12208,15778,1282,5760,12689,19190,8617,11071,19733,14233,16992,10479,13372,16861,19757,16875,17866,12913,17477,8709,12616,4475,14414,5186,11331,2132,19723,17033,6769,17036,7753,6037,17858,17060,2709,10500,16620,1584,6373,18074,8082,8648,18816,4358,11604"
0(t0)^0(t1) ^ t0.DISTANCE=t1.DISTANCE ^ t0.DESTINATION_AIRPORT=t1.DESTINATION_AIRPORT->t0.ORIGIN_AIRPORT=t1.ORIGIN_AIRPORT,0.00044259,0.9682669904505627,"14979,6076,2290,17887,10881,18344,17916,8136,15599,13046,10361,10864,11636,3879,5406,9379,9147,18024,15990,5007,19904,6625,14615,14937,16526,2254,15892,14847,13121,2555,9412,19701,5901,7807,7409,9955,1487,4679,543,3888,4129,12974,4343,3522,11933,12635,8735,18816,16716,11121,13430,4625,18993,1242,4041,8698,7932,11690,14245,837,15014,8650,2305,8141,1097,18877,7811,2423,19127,19707,19990,2050,8118,16155,17291,19336,14523,1697,7842,18251,6553,7087,13734,13457,2255,13959,3210,18140,409,14879,16698,2939,4096,5796,1988,1282,3831,3741,19403,9777,4776,5185,14239,306,14789,1761,7870,369,11378,18732,255,18726,19981,15348,10823,15896,8975,15213,14438,5286,2401,6907,18793,12148,15409,10786,6083,12349,6983,400,15027,17371,17142,8221,18173,9364,2008,5108,807,13225,2419,9011,19342,9565,11425,11887,505,3542,5474,1135,18921,19534,2261,7462,18380,19769,19567,12531,10045,13514,7953,10655,11021,5996,3063,2522,16134,10311,11940,459,18396,15177,11407,12574,13088,5318,12236,17667,1126,17828,1318,5290,12861,2888,3203,2729,10,10370,19346,5721,17640,15317,2265,10238,3792,7308,2741,7526,9220,7371,10492,15025,15368,16020,3547,10889,17087,6647,2659,18672,13829,253,9520,19532,18670,5957,16691,2715,11210,2153,19569,4793,3255,9557,19608,3852,3366,5640,19230"
0(t0)^0(t1) ^ t0.ORIGIN_AIRPORT=t1.ORIGIN_AIRPORT ^ t0.DISTANCE=t1.DISTANCE->t0.DESTINATION_AIRPORT=t1.DESTINATION_AIRPORT,0.00044259,0.9666280822067399,"1711,15763,8878,11505,14639,14345,17095,18514,19484,2220,4918,14823,19214,16579,18313,8206,3251,5530,13407,3298,3515,7314,8461,7264,5598,9185,13688,108,14067,10893,14977,19330,3543,6328,11010,8285,11477,5291,18038,5926,2151,9531,3435,14176,11201,9031,3665,3329,17013,15016,10727,17303,6366,4547,4213,15729,2412,19339,7179,9567,15992,15718,15861,19646,4616,3371,16155,18116,2594,10601,2136,6369,12786,2400,11257,12847,12433,17542,18770,11801,7387,12160,2972,11154,19830,17903,16967,12298,979,16558,17847,17875,15961,3079,2640,16273,4581,15600,17605,5116,18148,12487,2078,17375,9485,1491,17848,12096,19703,4024,18302,11842,1600,1754,7455,10466,1607,19721,6300,13668,7232,7657,17187,5723,18244,11501,16788,16015,19257,3621,18221,8953,15759,16623,9864,3960,1192,15768,5587,17562,3008,3303,15753,6337,15794,18526,13206,828,19287,15466,18153,2532,17325,2653,16261,11884,3243,12807,1094,9414,3775,7444,12827,8626,19300,534,11942,9006,5383,13989,19378,19740,7768,9126,4001,5952,15780,9820,18327,9482,17801,12875,4330,16744,17258,3813,2797,18434,4829,3542,11071,1727,11657,6221,7641,15371,17025,5808,1784,7109,3560,10818,8038,13842,7794,8746,3597,4483,16688,14184,17746,19379,18767,9266,15875,12369,14931,6204,8959,19456,2811,15749,17519,7487,10180,19700,16598,13665,14956,905,10065,19438,13244,3781,11292,8176,4852,15611,14747,1931,17378,14234,12803,18923,14480,17606,5486,3220,2331,16435,14570,6551,12545,10784,14579,10475,4351,15264,14743,5253,2761,18080,1853,16455,14597,12414,18974"
0(t0)^0(t1) ^ t0.FLIGHT_NUMBER=t1.FLIGHT_NUMBER ^ t0.DISTANCE=t1.DISTANCE->t0.AIRLINE=t1.AIRLINE,0.00003079,0.9522189577856811,"5354,10670,17681,14613,4780,12520,5167,1876,6628,10277,11086,13681,16230,12090,12141,17823,1273,4731,11020,14073,5864,8770,11494,14375,9282,14359,17402,3789,19147,852,17117,1669,7506,8119,1902,5248,7931,10115,477,18363,12995,16449,4754,19495,2067,1625,17231,14437,1922,15609,17359,8801,12694,12296,7523,1092,18361,8961,8811,14880,2843,4515,18356,4983,10780,11066,18455,13022,3361,15807,1441,17197,12758,11917,9992,3495,7114,13704,4465,16142,9843,11884,14885,14172,10442,19342,1537,15690,9617,3730,9359,3538,18328,3476,8360,9462,10368,359,19135,15477,9610,1919,3700,10436,18797,4927,4332,15733,18804,1389,11832,14535,3922,12253,6850,17302,10242,19253,15496,1001,13380,16167,7172,6503,9318,19642,5472,19871,11927,4593,6166,13460,7351,9960,2373,3308,8332,2230,1472,2466,17372,12871,18009,3000,7733,19002,6690,3283,14405,18971,13128,13855,1251,17045,14438,3417,17397,11363,6031,11799,19201,16210,14624,3155,19256,6622,2560,18,14612,7007,16234,5506,4796,18410,11361,15003,14227,12571,918,15280,7930,9771,18205,3718,6168,18015,11736,11374,11376,17201,19251,11964,13993,826,1572,13804,1869,7718,3883,17229,7654,11443,7036,13874,10278,10612,15578,2824,16035,17558,13381,13576,8161,4601,1964,10407,6059,8716,17562,14260,11573,12513,1474,17683,13758,869,12467,9130,17664,4067,7191,9496,18570,5272,19113,9648,12558,18649,121,19509,10118,15237,10458,2804,1642,17446,10942,17428,19477,18123,15536,11207,11303,6297,2975,1114,16949,11480,12763,3325,4361,15076,13396,10072,9107,41,9521,12568,4892,5951,14975,1402,14685,14548,6695,6064,14821,15471,15548,18245,1615,7640"
