ree,support,confidence,error
0(t0)^0(t1) ^ t0.SCHEDULED_ARRIVAL=t1.SCHEDULED_ARRIVAL ^ t0.FLIGHT_NUMBER=t1.FLIGHT_NUMBER->t0.DISTANCE=t1.DISTANCE,0.00000679,0.9556650246305419,"1328,14235,15229,3135,14253,1939,19591,4742,12183,7216,13466,17103,13246,16806,2864,17659,1809,8143,7066,19773,15046,3375,10497,184,11614,15853,13207,13185,12351,5942,13706,19608,5678,11732,1737,14729,18983,19876,3564,16792,2568,2061,18781,11712,5272,4953,4636,4904,6488,14873,16273,12090,3514,906,12682,6378,8896,14052,9922,1593,9053,16542,5322,5830,12641,6303,8805,13825,2968,11218,17026,370,2665,18842,18142,8830,12046,19684,13061,10644,6262,11497,4830,11115,8614,1887,17565,7600,1382,2355,579,15233,19655,9999,5061,14351,4722,4526,4474,7085,4071,222,13581,1034,3229,17445,19553,1912"
0(t0)^0(t1) ^ t0.ORIGIN_AIRPORT=t1.ORIGIN_AIRPORT ^ t0.DESTINATION_AIRPORT=t1.DESTINATION_AIRPORT->t0.DISTANCE=t1.DISTANCE,0.00044259,0.9952999910047675,"10500,10884,19190,11092,10479,12208,11331,18816,9520,13372,2331,17060,8648,17036,2709,11071,19733,14115,5637,4475,6037,8709,16620,17477,7455,16992,10482,7263,2132,9509,19757,10224,1584,14233,16117,11604,5760,17563,17866,12616,10168,7753,10448,15652,13203,14121,12913,4358,8082,14414,19723,19013,8617,15964,18014,1282,11834,16875,10484,18074,9817,12689,17033,5186,17121,17858,6373,6769,17421,16861,15778"
0(t0)^0(t1) ^ t0.DISTANCE=t1.DISTANCE ^ t0.DESTINATION_AIRPORT=t1.DESTINATION_AIRPORT->t0.ORIGIN_AIRPORT=t1.ORIGIN_AIRPORT,0.00044259,0.9682669904505627,"3210,13734,369,11378,8141,543,15348,6625,9011,11940,11425,5901,3879,9777,7807,7462,18672,12635,306,2290,2255,12574,2729,1282,505,1988,17371,7409,10881,13225,18380,18816,2261,4343,19707,2401,2939,3255,6647,8735,19569,10370,19403,1697,5406,6076,16526,17640,14523,5286,11887,4096,18670,1135,14879,10655,15896,253,5007,12349,5318,14615,11121,2305,2555,16020,10786,2265,2888,2008,19534,4129,3831,11690,16716,15177,7811,18024,8650,5474,13430,2153,10238,3888,10311,8136,13514,16155,19990,11636,5290,16134,18396,6553,2659,15368,1487,18344,10864,6983,3366,12148,12861,16698,19346,11407,409,10889,11021,7842,17916,9520,400,19769,5796,13457,10,19336,13046,15213,2715,1761,5996,17887,8221,14979,15014,13121,9955,4793,14847,3741,17667,14239,18993,6083,7087,9565,5108,18921,5721,10823,4041,19127,3203,9557,3852,12974,17828,7308,7526,2419,837,9364,3542,2423,19230,19981,18173,2050,17087,8118,17291,9379,18140,18732,1318,18877,18726,15892,13959,15025,14937,2254,8975,7371,1097,9147,12531,16691,3063,8698,18793,10361,12236,13088,2522,11210,15317,15599,5640,14789,7870,5957,19342,4679,3522,15990,4625,19567,19532,2741,15027,3547,807,4776,10045,19608,14438,13829,1242,18251,255,5185,17142,7932,459,10492,7953,9220,1126,15409,9412,19904,6907,3792,19701,11933,14245"
0(t0)^0(t1) ^ t0.SCHEDULED_TIME=t1.SCHEDULED_TIME ^ t0.SCHEDULED_ARRIVAL=t1.SCHEDULED_ARRIVAL ^ t0.ORIGIN_AIRPORT=t1.ORIGIN_AIRPORT->t0.SCHEDULED_DEPARTURE=t1.SCHEDULED_DEPARTURE,0.000006875,0.9835479256080114,"1717,9053,14128,19397,10511,13089,18712,6959,6210,7401,14517,16989,16656,3188,518,18740,4209,4545,16584,17113,15729,8422,628,16618,11766,7094,15639,6687,7706,17115,12588,19122,5476,18408,15654,420,4172"
0(t0)^0(t1) ^ t0.SCHEDULED_DEPARTURE=t1.SCHEDULED_DEPARTURE ^ t0.SCHEDULED_ARRIVAL=t1.SCHEDULED_ARRIVAL ^ t0.ORIGIN_AIRPORT=t1.ORIGIN_AIRPORT->t0.SCHEDULED_TIME=t1.SCHEDULED_TIME,0.000006875,0.9649122807017544,"4047,3302,9669,5621,5717,10547,13793,10373,15743,10756,16841,14684,14534,5030,940,4799,10920,10857,18692,10550,17605,7654,2777,16175,11742,16897,10472,15823,19662,7900,7417,19452,4403,13255,6050,5720,7218,1158,1354,8460,7282,1477,15969,19639,10743,12706,8208,17560,18789,6008,9506,11586,13045,6192,5902,3194,13232,916,5452,7017,8433,16818,6375,6527,14227,3917,6597,17011,4016,12299,3124,16176,16657,2929,19428,16763,13086,8206,19768"
0(t0)^0(t1) ^ t0.SCHEDULED_TIME=t1.SCHEDULED_TIME ^ t0.SCHEDULED_DEPARTURE=t1.SCHEDULED_DEPARTURE ^ t0.ORIGIN_AIRPORT=t1.ORIGIN_AIRPORT->t0.SCHEDULED_ARRIVAL=t1.SCHEDULED_ARRIVAL,0.000006875,0.9683098591549296,"11227,4646,11987,11465,15969,204,3381,16948,7828,1300,7083,2790,5270,11957,11647,4474,7797,14223,1659,13788,13668,8634,11910,16299,7895,8816,8474,16637,18712,13021,2488,17400,19059,6688,5134,13511,757,16382,18420,11234,3670,16598,3542,8977,18923,5323,5319,9980,9261,518,5282,8093,10391,10598,14731,10913,1999,16199,8615,6411,19541,68,1590,19080,1749,16423,821,3717,14069,4123,15487,8551,12347,19970,10515,11663,14469,5649,3627,1620,17293"
0(t0)^0(t1) ^ t0.SCHEDULED_TIME=t1.SCHEDULED_TIME ^ t0.SCHEDULED_DEPARTURE=t1.SCHEDULED_DEPARTURE ^ t0.FLIGHT_NUMBER=t1.FLIGHT_NUMBER->t0.SCHEDULED_ARRIVAL=t1.SCHEDULED_ARRIVAL,0.000006185,0.9943729903536977,"8977,16007,7083,19146,10598,16808,11499,11234,19727,1620,6549"
0(t0)^0(t1) ^ t0.SCHEDULED_TIME=t1.SCHEDULED_TIME ^ t0.SCHEDULED_ARRIVAL=t1.SCHEDULED_ARRIVAL ^ t0.DISTANCE=t1.DISTANCE->t0.SCHEDULED_DEPARTURE=t1.SCHEDULED_DEPARTURE,0.00000729,0.9931880108991825,"19223,604,4441,19991,18408,4955,9228,4666,19583,1481,6759,13320,14691,10397,18097,1717,13619"
0(t0)^0(t1) ^ t0.SCHEDULED_TIME=t1.SCHEDULED_TIME ^ t0.SCHEDULED_DEPARTURE=t1.SCHEDULED_DEPARTURE ^ t0.DISTANCE=t1.DISTANCE->t0.SCHEDULED_ARRIVAL=t1.SCHEDULED_ARRIVAL,0.00000729,0.980497646267653,"3277,6675,757,821,4646,10572,9247,16598,9004,14061,732,972,14732,6549,11234,16808,7828,10598,5319,9980,5649,7083,12923,19727,16354,271,12348,19146,3117,8977,18110,8634,1773,5134,19473,15242,16524,16868,6559,1292"
0(t0)^0(t1) ^ t0.SCHEDULED_TIME=t1.SCHEDULED_TIME ^ t0.SCHEDULED_ARRIVAL=t1.SCHEDULED_ARRIVAL ^ t0.DESTINATION_AIRPORT=t1.DESTINATION_AIRPORT->t0.SCHEDULED_DEPARTURE=t1.SCHEDULED_DEPARTURE,0.000007175,0.9656796769851952,"13195,14569,12523,2245,347,19696,12271,13561,17047,12337,839,9141,17676,11296,14823,18540,6821,576,17114,10778,2735,18408,9862,13223,10775,4872,19004,19384,18326,17058,1809,16420,10023,16688,15117,6706,9443,1891,13782,7644,2552,7410,14705,9394,14036,15947,638,8277,12744,4770,9228,1717,19332,13297,1093,17167,19938,14694,1659,10337,17376,13678,18518,5688,11616,7673,2107,5763,13559,7183,18957,9667,416,5038,11861,2513"
