ree,support,confidence,error
0(t0)^0(t1) ^ t0.FLIGHT_NUMBER=t1.FLIGHT_NUMBER ^ t0.DESTINATION_AIRPORT=t1.DESTINATION_AIRPORT ^ t0.AIRLINE=t1.AIRLINE ^ t0.AIRLINE!=US ^ t0.AIRLINE!=MQ ^ t0.AIRLINE!=B6->t0.DISTANCE=t1.DISTANCE,0.8514,0.9783957710871064,"3146,17875,17878,4413,15862,9816,19670,5752,11756,15006,18096,2968,1298,10039,1006,9850,17548,1172,12387,9225,18120,7445,2249,12231,12900,6993,15282,11834,16887,11589,19650,552,1938,6359,1601,6003,15362,19224,2232,9646,12435,6287,18401,13297,1093,4996,17218,19200,2934,11437,2135,5169,15032,9105,4287,8073,19239,2019,6822,16219,2781,9329,9095,19316,469,2460,10000,2927,3210,14149,6449,589,11670,15415,17487,732,18699,350,260,19487,1532,7962,13692,9208,11329,17778,3773,15106,11069,2145,15839,608,16299,13275,12052,3350,10383,4266,10176,5765,7470,3839,14343,6983,10439,19561,3740,5172,19160,1951,16240,5204,7753,2953,18214,4687,10054,12552,3238,9217,3755,15964,391,6138,15861,15921,19718,1720,16681,14385,1392,11315,7774,18529,9179,16375,7416,9534,15935,2442,13098,4294,9851,4206,6968,9342,11094,14739,2552,17298,8848,8425,18816,11167,4071,3480,15060,11549,6108,6522,19952,10440,9890,11331,13859,14433,12481,12821,5810,7961,4376,16741,6101,13871,19875,12013,3885,12669,16552,8871,7410,19850,15614,8576,11665,10116,9817,2040,2017,4724,18441,16534,4410,17108,13402,16300,18471,11241,10637,5321,15986,12431,9935,16544,10145,3006,17328,19508,2430,13464,8807,13218,11695,14922,15887,16354,13290,12465,10377,3732,13133,16981,8118,8709,6421,1746,11795,4201,10266,17100,10140,5254,13094,11243,2043,1701,14202,18815,7018,16422,12573,9194,11574,12629,7446,18041,18640,492,1328,19249,8759,7167,10538,591,11845,14886,4959,14087,5551,6618,6113,4128,7673,19769,1166,5219,9930,12153,2896,19013,8610,3036,10682,17482,19577,17060,9745,18129,13061,17035,10413,12193,7527,1443,10132,11880,10323,5108,4008,8122,17987,39,18434,14963,5842,14893,11596,16162,7684,5835,9682,13624,19584,14686,6139,14126,18427,3969,12606,3135,19745,12687,2132,11160,4626,16910,18598,7887,3567,17749,15050,6552,5084,8653,18521,5501,6164,7255,7933,9473,3348,9108,6693,19667,2330,8622,4475,10479,15306,19782,15700,18167,3610,1906,4921,19810,5903,18400,5289,12696,14724,19434,407,10250,9491,16183,1597,1478,16923,8675,3637,4811,12260,4474,12063,3503,13115,7989,9400,12208,16784,16484,3670,17694,8134,5052,5979,5541,17199,18068,16889,15087,2570,18008,18380,4452,15958,4011,11330,18768,6844,12192,5387,5871,15535,9611,5869,6330,7586,19184,13456,8328,547,10321,19426,6005,19183,19793,19733,13397,2696,7306,18892,18014,12422,10471,18713,3884,1220,9892,2857,6540,16815,11752,14005,9468,10988,16105,7966,180,16427,9259,3276,16307,181,15297,4450,10778,15554,797,4205,18091,16118,1761,5330,12721,4049,7095,1060,654,9495,6010,2829,17217,222,18417,3309,3118,1493,11964,6738,6824,6234,5288,336,818,4873,13313,19127,8374,15086,10518,8116,7998,5207,8969,12632,370,439,13646,6357,11655,14366,16347,17797,7617,712,1782,327"
0(t0)^0(t1) ^ t0.ORIGIN_AIRPORT=t1.ORIGIN_AIRPORT ^ t0.FLIGHT_NUMBER=t1.FLIGHT_NUMBER ^ t0.AIRLINE=t1.AIRLINE ^ t0.AIRLINE!=UA ^ t0.AIRLINE!=EV ^ t0.AIRLINE!=DL->t0.DISTANCE=t1.DISTANCE,0.6288,0.983729662077597,"2196,16563,15868,3912,10218,4151,17624,2392,12023,2132,6600,17942,19469,15171,5224,12168,6197,10995,19987,3158,18605,12403,13103,5733,3696,3178,18998,19462,13573,15454,12847,3727,9455,5024,3296,18307,19507,9761,12682,7655,10656,1844,4060,3863,3937,16198,17774,14034,7060,18588,18555,5790,8738,4279,17687,6996,3843,17213,19068,18919,2137,18321,12281,10834,15660,1259,8396,15041,5144,16165,18816,5975,1713,16152,3437,14217,19192,883,17327,12787,13421,6509,9146,6597,14542,7612,17879,16011,9326,15648,15591,12330,11604,10215,2770,14049,5161,15066,15505,12346,19526,1600,15737,9685,2403,2042,5350,1955,7120,14334,6569,3303,18273,18375,7152,7798,17866,19723,10629,8390,10989,2614,15331,18764,16038,6411,14351,14300,14778,7753,5113,12902,4640,14873,7641,4066,8860,11876,9520,7521,2579,12304,7111,11715,172,10957,7910,17968,10798,10888,7319,6918,14550,1662,15349,6587,17605,14516,13879,15486,10006,11373,9092,9946,5591,4715,10442,15945,12648,6502,15168,2798,18887,6946,4353,11329,8198,9474,2894,1144,11218,15339,648,11612,18243,16724,7942,3657,4292,5407,19058,8446,15458,17239,1268,15479,12068,5674,14248,17124,7469,16148,11873,5883,12299,14089,16913,6246,19367,1183,14056,2882,16206,16923,15308,11064,18935,14017,14620,10437,16277,2355,16041,17534,7763,12189,11098,69,3836,5934,19795,4259,17313,5380,7614,16187,11696,17356,16108,6990,584,6740,6849,1269,15053,15964,167,3983,19489,14951,2740,1367,10169,18220,18723,15840,7653,1504,9885,10556,335,2176,3435,13158,13882,6596,9817,12722,4676,8606,4734,10315,1906,6685,15430,4921,12359,3610,8513,1178,3612,12262,13410,13445"
0(t0)^0(t1) ^ t1.AIRLINE!=UA ^ t0.ORIGIN_AIRPORT=t1.ORIGIN_AIRPORT ^ t0.FLIGHT_NUMBER=t1.FLIGHT_NUMBER ^ t0.AIRLINE!=UA ^ t0.AIRLINE!=MQ->t0.DISTANCE=t1.DISTANCE,0.83,0.962430426716141,"16533,5815,653,15308,76,16046,18998,1442,4060,14845,1955,6761,4401,12658,12847,12215,16187,10743,5980,5325,15204,7111,4921,16122,7415,4091,3612,12843,9761,12237,5241,19733,3302,9442,4080,16185,14620,8804,11619,12023,16152,13929,16813,8573,2322,6909,12248,15926,12502,17624,845,11728,8836,18645,15781,6597,11692,9296,10911,9757,19748,10475,12281,12931,7428,18077,1870,15349,2067,3519,1183,10989,10354,2558,394,2797,4292,16558,13573,6283,18014,5149,3679,18588,16986,17774,14334,7381,4570,19208,13186,5975,3775,15694,19515,8345,3937,18605,19878,5024,2770,7655,7627,13463,19890,11285,8512,3754,9679,2894,8878,17124,14241,14668,13511,19373,4262,12786,19507,4968,11557,3727,10228,15072,15673,6600,15653,18723,4211,9646,5077,14353,14217,3846,10756,9101,16511,10315,17327,753,12403,18763,18734,13840,8948,16079,14326,16165,2127,16709,18463,336,755,5144,10752,3101,5534,17593,7753,15954,12081,7888,2818,4678,17942,4658,7614,14193,1544,9345,8390,8709,5413,5059,16277,5461,5733,15331,1269,437,9520,18018,5062,11118,4903,10169,19545,1542,4284,7319,17789,15053,19068,13495,16563,9885,6500,2724,16723,284,15479,18028,18729,4353,10957,15868,3178,15397,5599,1243,10215,5327,11390,1963,6946,9647,432,14713,13253,6005,5846,17213,12001,1935,3983,4094,15168,19673,1072,17824,4734,16966,820,12564,19196,6411,4436,14846,15339,13445,15430,9817,1146,14814,3437,15454,571,16724,14966,13543,11875,13403,5015,12814,2042,613,11147,10995,13624,16645,1239,9682,430,9878,4151,14559,10780,17121,17765,12346,16363,12722,19122,17188,16108,499,16913,2176,4919,19487,1906,3986,7383,9455,8265,10532,11635,17968,18887,9813,8397,4708,10984,4867,6322,3836,9922,18816,8966,8618,11715,4954,894,5934,19639,6596,1367,13823,14577,565,10430,2375,2579,16579,1586,2716,13003,2132,17990,7152,7970,12208,13421,14542,19462,17879,2172,16650,18243,18614,18919,6990,9590,13410,17605,14017,14122,4441,724,14778,11040,10626,4813,6502,1259,6458,17594,18692,3631,15300,16469,8383,10375,15591,11064,7120,15660,15609,11393,1443,10574,242,1478,7910,12639,6540,14438,1999,15155,1453,3296,5097,7432,11888,14663,2305,9939,19795,2680,1465,1844,14257,6064,15291,3927,2403,17313,789,16892,5380,10365,14550,3124,6509,12218,4259,8295,11696,8819,11364,4470,12907,16198,1892,13923,6822,14378,15171,3435,3629,19509,7719,6522,6996,1504,4912,6605,1713,16011,17055,14242,11373,4715,9829,7039,172,15505,3746,2622,8446,7469,15964,11895,2686,8513,14127,6521,18581,9795,17039,2757,12948,5790,10629,1609,6740,10656,12523,4992,3597,2837,15760,5397,2668,1662,11778,6867,17687,19367,18209,8396,16925,19526,14068,5750,10690,17233,14056,5689,9092,11612,2196,1204,4288,16150,3950,69,13255,10747,2412,15661,12906,18307,13103,11645,15789,19181,12902,11939,14491,15587,8860,6849,12189,16948,9946,11070,12304,8614,18690,1347,4565,10069,7513,3169,13553,13577,16477,14978,12262,545,6792,19067,15369,1178,4066,6443,391,17328,15120,10388,5407,4757,10004,5161,15235,2740,10834,8485,7507,8676,4434,10888,14049,14034,9326,5807,1910,7619,7184,17973,15272,14248,16164,16739,16923,12337,15066,169,11716,15648,15486,4095,1226,5969,9895,9215,15411,11948,3290,17618,8077,10450,7641,14579,12725,3190,14477,4640,3912,15757,12090,13882,17239,2137,2065,10251,8999,12267,3847,7356,2798,18310,11759,14516,6685,11098,12787,17718,405,4475,7204,3303,11789,4355,6587,1045,8773,2392,16613,10479,9584,7873,12110,9464,1856,18374,2693,2903,5053,2614,8738,12682,1127,17449,5350,13620,17365,6678,2747,5826,11539,15737,14957,3521,3158,12167,5883,886,18764,15759,10798,11329,13679,15542,18555,7798,10006,15041,7653,948,10252,11058,3817,16206,7109,12330,3732,2385,4796,8337,17917,8288,9335,4663,16273,6918,335,14873,7002,12214,8875,11505,11876,10218,6744,11218,10755,1864,1144,3696,6569,17534,16529,5680,7336,18336,3843,4777,16779,3610,1027,740,584,648,1268,4279,14002,17180,4849,3863,4613,883,15840,13879,4697,10996,1697,2094,19973,12448,13270,4302,19058,15458,11376,9146"
0(t0)^0(t1) ^ t1.AIRLINE=UA ^ t0.ORIGIN_AIRPORT=t1.ORIGIN_AIRPORT ^ t0.FLIGHT_NUMBER=t1.FLIGHT_NUMBER ^ t0.AIRLINE=UA->t0.DISTANCE=t1.DISTANCE,0.0982,0.9533980582524272,"6816,10582,3702,8059,16170,18224,5653,18263,7526,4671,17060,2627,12018,18352,12548,19662,4232,1851,12975,8673,495,19566,13475,9031,840,15353,18465,12101,9823,609,2406,16183,557,1132,4730,4927,16534,11269,18586,10643,7989,3421,3118,14421,9664,8172,8301,873,15144,12692,17389,3600,14041,4519,1691,10245,4820,19860,959,7248,16497,3088,14933,5611,12446,15865,18473,420,8147,9839,17184,13646,14848,19030,16425,2103,11183,16854,19842,8855,3764,519,16335,9473,7723,13412,8196,19013,16147,5171,7933,1637,2895,13626,9090,13342,1490,12616,16833,12949,6770,9672,19644,7608,14349,15030,17381,14136,4904,299,11538,1007,13037,17412,7169,8352,3530,13177,18040,200,2845"
0(t0)^0(t1) ^ t0.FLIGHT_NUMBER=t1.FLIGHT_NUMBER ^ t0.DESTINATION_AIRPORT=t1.DESTINATION_AIRPORT ^ t0.AIRLINE=DL->t0.DISTANCE=t1.DISTANCE,0.1572,0.9632352941176471,"5207,3486,12946,439,14346,15700,1868,16442,19454,3567,16537,10286,2430,16299,12052,5288,547,2087,8425,17548,12264,17108,327,8750,15051,11665,17525,2301,18041,391,18857,5030,10342,9225,2257,11243,18588,14315,3310,11876,1450,19799,18209,18054,1701,16846,14447,6954,19533,9400,186,5289,4294,2025,19184,5282,8030,18471,7336,13890,14149,1443,19875,12215,19058,4724,18380,8648,13129,5763,1275,6844,618,17401,10418,15949,19758,17035,13792,1512,9682,11881,12013,8871,14480,9259,17199,19584,1459,6449,2137,17769,9249,1442,11695,10961,17363,6434,3420,11530,7062,11040,14923,18192,6993,1849,18873,5920,8129,12635,11775,1761,3755,13768,19769,15282,11508,2135,19317,2165,760,3309,8474,608,13275,16301,18219,9674,17328,1060,686,19224,9272,2891,1782,407,2108,1938,18539,15771,19670,4410,5397,11454,15529,17391,2394,453,8116,6010,6824,7815,1006,18459,9813,8622,9364,871,1590,2460,5846,2062,3625,2834,2714,10518,9456,3881,12632,19850,3358,10377,15850,589,12095,19557,17852,9288,8731,6332,7644,5590,6738,3839,492,16969,15123,9296,797,3805,15087,1392,17355,12861,16427,5505,11930,10383,11260,5330,13851,16887,19619,13624,2570,3472,18127,10538,12380,732,19667,5220,15887,14872,1298,6404,3637,3539,6138,4693,2059,12389,12227"
0(t0)^0(t1) ^ t0.FLIGHT_NUMBER=t1.FLIGHT_NUMBER ^ t0.AIRLINE=t1.AIRLINE ^ t0.AIRLINE=B6->t0.DISTANCE=t1.DISTANCE,0.0392,0.9514563106796117,"13741,7472,18270,9520,15920,17253,1356,16376,12460,10794,9392,5727,13955"
0(t0)^0(t1) ^ t0.ORIGIN_AIRPORT=t1.ORIGIN_AIRPORT ^ t0.DISTANCE=t1.DISTANCE->t0.DESTINATION_AIRPORT=t1.DESTINATION_AIRPORT,0.00044259,0.9666280822067399,"12786,19214,10475,15016,18923,19438,16744,13665,2761,19703,2594,10893,12847,12827,108,13842,6369,1931,18434,17746,5926,9482,8206,2331,8746,15718,19830,905,8626,16688,19484,7232,3543,3435,11071,9820,16558,16261,12414,17375,14597,4852,13206,4001,7768,17903,18221,6551,17875,12160,15780,18767,2220,14480,9006,9485,2151,5808,1711,6221,2532,1192,19378,3298,3775,3515,15264,17187,5530,2136,9567,3329,4024,3621,14234,3008,2078,17378,11657,19287,19721,12807,9031,4213,11501,11942,18526,10466,17519,17303,13688,2653,9864,15600,14931,18514,9126,14956,19700,5723,19740,17848,16015,13668,11257,3781,19300,4616,15466,5116,2640,18244,12487,14743,3560,6366,7179,1491,3813,18302,19456,18148,3251,7264,5253,12803,1727,17542,7109,2797,17013,15768,14345,14747,2412,4483,1754,14570,13407,7314,2811,12298,11292,3597,17325,15753,16598,10818,5598,7794,6337,14977,18153,4330,2972,18116,3665,12096,19646,5486,979,15794,11154,6328,7641,15961,12545,17606,11201,17562,18770,5383,12875,15763,5587,7487,11884,9414,16623,3960,14579,7657,14184,15611,8038,18038,18313,3542,16273,14639,3079,16967,17847,19330,4581,15992,8878,15729,16788,10065,3243,4829,12369,17801,4351,17095,7387,15875,18974,16155,3371,13989,8959,1094,18327,19257,16435,10601,9531,8461,4918,10180,14067,15749,10727,8953,19379,17258,12433,11842,2400,15759,3220,10784,1607,6204,5291,1853,11801,17025,3303,8176,11505,828,8285,11477,1784,534,5952,17605,18080,7455,14823,15861,16579,14176,11010,4547,6300,16455,13244,19339,9185,15371,7444,1600,9266"
0(t0)^0(t1) ^ t0.ORIGIN_AIRPORT=t1.ORIGIN_AIRPORT ^ t0.FLIGHT_NUMBER=t1.FLIGHT_NUMBER ^ t0.AIRLINE=t1.AIRLINE ^ t0.AIRLINE!=UA ^ t0.AIRLINE!=OO ^ t0.AIRLINE!=MQ->t0.DESTINATION_AIRPORT=t1.DESTINATION_AIRPORT,0.7156,0.9818880351262349,"16558,8446,16011,15587,2176,2579,17055,17624,12304,12267,5883,1183,10169,4912,16779,19795,6946,7641,3912,9682,4470,11505,584,15694,5097,2747,17039,16108,17180,6411,6849,9584,10747,14334,3437,6596,8819,16165,8384,3303,3296,18243,15072,16363,18690,15235,9455,15479,3937,10989,15781,5846,4849,4302,16709,11393,3817,3190,12330,19058,13679,5397,172,2375,17594,17328,2818,2392,4570,13882,16469,13403,5534,4211,15486,3631,14516,13577,4066,18723,18588,18692,1453,15840,12564,11557,15661,2837,8513,13186,6458,7383,16187,15660,14056,4095,10069,5413,19367,14550,3863,4279,11876,6600,12725,7184,9442,7111,14778,2894,4353,10004,12502,6740,18887,1544,18729,11040,13103,2137,13410,8860,19067,14242,9326,10888,10315,7039,2127,13495,12787,1146,18307,10442,5826,3727,16913,6569,7888,17124,2716,16046,8804,15673,2403,1542,6597,14193,17534,10911,15171,19748,7970,4441,15757,8288,6685,16198,3846,1178,1999,9146,2770,437,1844,3101,5161,7002,1586,2724,11064,15053,1504,11716,12081,10756,14542,16579,16273,13879,19181,10996,17213,1856,12722,11696,16277,15868,9761,18919,3169,2196,4697,5077,6521,284,7655,10228,6509,15349,545,16724,1906,1269,10430,1045,13573,17593,3847,3178,4288,4151,16923,4715,11058,11373,14127,10656,14034,9885,3746,9679,7152,7619,4734,7653,9795,1072,12902,10834,17605,391,335,2065,18763,3612,10251,1239,8618,4259,17365,12281,1027,3302,19673,17968,14217,14017,10957,7432,11728,10475,14049,17233,14241,19196,7109,17618,7614,11948,12218,17879,6990,8390,5807,19639,5325,7798,11098,15430,3927,13445,17718,7264,8573,9296,15648,4903,10365,18764,5934,15458,15737,10252,7428,9946,13929,3836,18998,14846,5407,169,13840,19208,76,883,10215,6761,4091,15954,6502,8077,3986,19462,18734,3124,7319,16122,2614,9345,5750,16079"
0(t0)^0(t1) ^ t1.AIRLINE!=UA ^ t0.ORIGIN_AIRPORT=t1.ORIGIN_AIRPORT ^ t0.FLIGHT_NUMBER=t1.FLIGHT_NUMBER ^ t0.AIRLINE!=UA ^ t0.AIRLINE!=MQ->t0.DESTINATION_AIRPORT=t1.DESTINATION_AIRPORT,0.8202,0.9647141848976711,"13511,12786,4734,4663,169,16122,2680,11888,6822,15757,845,4353,12787,6600,4436,2094,13577,3775,1453,9345,12304,437,15454,10752,10690,12907,3124,2305,3986,17789,9813,11058,10251,2392,14241,2798,6458,1072,11373,4867,17824,11716,10989,3983,17449,12215,11692,4094,648,12902,15542,13253,3696,5750,17593,16277,8345,6587,11064,8288,12814,7204,9795,15066,12267,16986,6761,2747,12722,7336,1144,7469,7888,8773,17180,14966,10388,15660,11393,15369,4678,7432,18764,2196,5733,10984,14068,1955,6411,10911,5149,17624,12682,8265,6597,6605,16579,17039,19196,10756,16613,19639,11715,13823,3435,1504,14127,15272,16966,1183,2614,4697,19181,15291,15673,13553,14477,14778,6792,16273,9878,10450,13410,17327,2137,1347,9939,18605,2403,4441,10006,11070,4259,3178,12337,1127,18374,2668,11364,724,13923,10365,16363,8948,2579,10834,12403,14056,894,4813,3863,545,10218,11895,3631,3169,584,10798,9146,17124,9682,4658,3158,15331,15479,16709,15339,10747,15349,8573,8676,69,17687,5350,14034,13421,18763,12448,3727,18998,9922,4849,14334,16165,6996,1204,10252,3101,16645,18645,3519,2903,14668,7109,9442,17605,10780,10475,7619,16723,7798,12167,17055,17990,12189,5325,2724,14378,405,8384,11040,12639,12843,17774,2757,8875,15397,18692,4565,15694,9885,6500,9647,11147,2172,19748,14049,18887,76,5846,19373,242,6283,15840,10004,12023,14193,284,11376,11778,11612,11948,1935,15760,19208,15168,14542,740,14577,19515,2797,11118,8966,10315,17879,7264,1178,10957,16779,1027,19067,1892,3912,4777,5534,2770,17213,3847,17313,14663,2375,11645,3937,8860,820,1697,3303,16948,4279,4066,14002,1864,3679,11728,430,5097,7383,13882,10354,6678,14620,432,5934,14242,15155,5826,5680,3843,394,17917,1586,15300,13103,17365,16477,16563,1713,11875,16724,16511,4708,5980,14579,8485,3437,4570,4796,14516,14978,15411,16108,3302,2067,16185,3927,18336,11557,8614,1465,7641,12081,12110,4434,9584,5015,14122,3190,13445,12564,11939,6005,10228,15505,16469,948,2894,1870,13624,15486,8390,9761,4919,16079,14713,9757,4401,19122,4470,19973,653,5380,17121,4284,16925,5790,12346,3597,10743,2686,1367,17328,5969,15591,18690,13620,8337,15587,5883,19058,17233,1542,613,12948,886,8804,15648,14814,7873,18310,7120,13003,12090,11789,13255,19545,12906,10888,2042,12931,12262,13929,391,5144,13495,2412,8077,1268,6064,15868,6322,9464,9829,14957,9101,15458,3521,9326,5975,16813,7513,11218,5059,499,16533,10169,2558,13879,6569,14217,18729,8512,18555,15661,565,1906,3629,5077,9092,7910,14491,19507,18588,15609,8618,1226,6502,1999,4095,6521,12847,6740,19367,12330,12248,2818,5053,6540,7627,18734,15072,16164,12281,15204,6909,11505,7614,16913,8878,18028,3290,4757,3746,5407,10755,10375,4302,13463,15308,18463,9646,3612,4151,16923,7415,16152,753,7653,2322,2385,11759,11539,9335,15737,6918,16206,15789,7152,4613,10995,1243,7655,18018,4060,16187,15759,16150,18723,1269,14846,15781,19890,15053,5397,14248,16198,12001,12502,3846,335,17534,7319,13573,8446,5062,10069,789,15653,2622,18243,18209,7428,4912,9215,5161,12218,1910,15954,4292,8513,4355,9946,9455,15171,9296,14353,883,1443,4211,8836,10656,4968,8999,11876,1963,5241,16739,17618,5327,13840,5461,172,6509,10626,14550,3836,7111,1856,11696,16529,4954,4640,2065,5024,2740,17765,8383,5599,3817,7002,17942,6946,6596,6849,1146,7356,8819,2693,9895,19878,7719,17968,4715,4262,1662,17594,1544,15430,571,7039,10996,13403,17718,16046,13186,10532,6990,6867,11635,13270,14017,13679,15120,19673,19509,3296,17973,11390,15041,1045,12725,8397,13543,2176,6744,8295,17188,16011,5689,755,5815,4903,5413,19795,2716,6443,11098,19462,18919,7381,336,4080,19068,6685,7184,10629,14559,12214,18581,12658,10430,4288,16558,1442,7970,11619,16892,8738,14873,3950,1609,12237,5807,19526,10574,2837,1844,18077,14257,7507,2127,18307,12523,3754,14326,1239,15926,17239,4992,1478,10215,4091,14438,11285,9590,16650,15235,18614,8396,9679,14845"
0(t0)^0(t1) ^ t1.AIRLINE=UA ^ t0.ORIGIN_AIRPORT=t1.ORIGIN_AIRPORT ^ t0.FLIGHT_NUMBER=t1.FLIGHT_NUMBER ^ t0.AIRLINE=UA->t0.DESTINATION_AIRPORT=t1.DESTINATION_AIRPORT,0.1074,0.9572192513368984,"14933,9664,2103,12548,12975,13412,18473,2406,519,18465,9031,4820,8059,8196,16534,5171,5611,16183,14136,12018,16147,7526,959,1007,3088,9672,3421,3600,19842,14848,6816,7989,12101,15353,16854,15865,16170,17412,10643,14041,8301,12616,8172,4927,7723,16833,11183,8855,557,17184,12446,873,5653,4671,8673,4730,9090,16425,13177,18040,6770,1132,9473,13342,19662,11538,19644,11269,4904,13475,9839,17381,7169,18352,19566,4232,18224,12692,13626,17389,3118,420,16335,200,1691,8352,18586,10582,2845,18263,299,1490,2895,14421,1637,4519,19860,10245,19030,7248,13037,495,9823,2627,15144,15030,7608,3702,1851,8147,12949,3764,14349,840,16497,3530,609"
0(t0)^0(t1) ^ t0.FLIGHT_NUMBER=t1.FLIGHT_NUMBER ^ t0.DISTANCE=t1.DISTANCE ^ t0.AIRLINE=t1.AIRLINE ^ t0.AIRLINE=WN->t0.DESTINATION_AIRPORT=t1.DESTINATION_AIRPORT,0.1488,0.9712793733681462,"8383,9220,9671,17560,14721,8810,422,2938,19329,13697,7940,13307,9277,2308,7578,17339,10002,11317,17770,13034,10511,15874,12633,3106,14989,6733,12519,16468,6687,6990,19680,17353,14268,17173,10779,3548,14481,10602,15669,13875,11766,9883,10346,8184,10310,19362,17811,6639,16860,19831,743,4587,13748,18597,11313,14305,1606,8960,5222,2530,14827,10414,6767,16143,2051,1183,2325,11554,12741,9721,16906,12291,6510,4814,8521,2500,1861,10313,9037,9071"
0(t0)^0(t1) ^ t0.FLIGHT_NUMBER=t1.FLIGHT_NUMBER ^ t0.DISTANCE=t1.DISTANCE ^ t0.AIRLINE=WN->t0.DESTINATION_AIRPORT=t1.DESTINATION_AIRPORT,0.1282,0.9786259541984733,"8960,8383,19831,10779,17770,18971,8360,14827,17173,15237,11317,8521,9220,2938,6990,19509,12633,12519,10313,10602,13034,2975,11766,121,14548,13307,9883,14305,19329,8810,12296,2051,7798,11376,10002,869,4814,3106,10346,14989,17372,5222,9671,2530,15733,6639,5248,11313,17560,19680,9037,15669,6510,13681,17562,19362,16906,2325,14721,17339,14268,11554,10414,13875,14685,6687,9277,9071,3548,2308,14481,10310,17353,13508,2067,12741,14612,9721,2500,16468,1861,7578,13748,15874,743,18597,4587,10511,19477,1606,12291,6733,19201,6767,16143,17811,1183,13697,8161,8184,10953,16860,7940,422"
0(t0)^0(t1) ^ t0.FLIGHT_NUMBER=t1.FLIGHT_NUMBER ^ t0.AIRLINE=t1.AIRLINE ^ t0.AIRLINE=F9->t0.DESTINATION_AIRPORT=t1.DESTINATION_AIRPORT,0.0118,0.9672131147540983,"2976,18724,8407,3178,10034,5545,12270,12268,13016,10686,3266,3207,2469,13246,10152,7035,6600,11048,13604,14861,6719,18067,17948,5370,3949,14840,11210,7044,16470,15250,13193,11249,19090,2252"
0(t0)^0(t1) ^ t0.FLIGHT_NUMBER=t1.FLIGHT_NUMBER ^ t0.DISTANCE=t1.DISTANCE->t0.AIRLINE=t1.AIRLINE,0.00003079,0.9522189577856811,"1389,13704,2466,17302,4796,18015,1402,10277,8161,5472,13396,18455,6695,15690,1001,15076,18205,17558,11917,7930,19135,5951,11374,9359,8961,3417,12090,19256,14073,11066,16230,13758,6622,6168,14548,14975,11736,2975,9107,3308,11020,1572,7640,4601,1273,18123,1472,11303,14685,1625,9648,869,10458,19477,1642,12296,19113,13460,4754,1919,17397,9130,3789,5354,18363,13804,15536,12995,18361,7931,8332,6166,17683,18009,4593,9462,3283,17117,4892,10278,6850,1251,14260,3718,9282,17428,15578,19251,6031,16449,7114,13380,11927,5864,8801,15003,41,17372,3730,6628,2804,11832,4983,8360,14880,4067,11480,18,11799,19871,1474,5506,10115,6059,14437,1537,19002,11207,4465,7718,8716,18356,13874,11884,17231,10780,3155,14172,12568,14438,15807,2373,3361,9843,16167,1441,3325,4332,15237,4731,18245,17045,359,18410,13576,12758,18797,14613,9617,17197,15471,16234,11363,19253,3922,15733,18649,6503,9496,18971,9960,6297,477,7007,5167,10118,11443,17562,1876,12763,10670,7351,12694,14359,12467,3495,826,18328,13855,3538,4927,19642,11494,14227,1922,1902,2843,18570,2230,12571,2560,10942,852,7733,6064,1092,12141,7654,7506,17402,19495,121,17664,6690,8811,7191,14885,12520,11573,4361,12558,10612,14375,1669,17823,10436,15609,7523,2067,16142,3000,13993,9771,5248,11376,8770,15477,14612,14821,11086,4515,14624,17359,14405,17681,10407,16949,17229,17446,15280,7036,10242,8119,10442,1869,13128,18804,2824,15496,3883,9610,1964,3700,1114,10368,9521,11964,13022,11361,9992,19201,16210,16035,13381,9318,7172,10072,5272,4780,12513,12253,1615,19147,17201,15548,918,12871,13681,19342,3476,14535,19509"
0(t0)^0(t1) ^ t0.ORIGIN_AIRPORT=t1.ORIGIN_AIRPORT ^ t0.FLIGHT_NUMBER=t1.FLIGHT_NUMBER ^ t0.DESTINATION_AIRPORT=t1.DESTINATION_AIRPORT->t0.AIRLINE=t1.AIRLINE,0.0000214,0.9562109025915997,"17823,10368,12995,13758,6059,12467,12520,18009,16230,18797,7172,13704,6168,14375,11736,8897,12568,16210,8119,1389,1902,7114,19685,9648,17302,9843,5506,15609,1669,2373,15003,7654,15690,15477,1273,17428,1092,13460,1402,18455,15560,9750,4361,12694,9496,15807,12141,6297,19251,19495,14821,1441,1642,1572,18328,1964,17359,1869,14624,10072,11363,13437,10242,5269,9359,9992,11361,19256,16949,826,14227,1474,6850,10442,2804,18570,6031,9960,14073,10670,19253,14613,19642,4515,7523,18123,14359,17397,18245,16035,1114,7931,17446,8716,6166,7007,2824,9771,14274,3155,8801,11494,18015,4780,10612,4983,14437,6690,12513,7005,12763,13576,17045,5247,17681,4593,3883,18205,17558,11303,1876,8770,11573,6503,10942,1919,9282,14975,13380,2843,9521,4796,3476,15076,6628,14535,4880,13874,12871,3325,14880,13804,17229,15536,9617,15280,18410,18361,16234,19135,3922,16167,17683,7798,4465,5542,1472,14260,7718,2267,18804,16142,4754,19871,15548,8977,477,5272,3789,15578,12558,9610,3730,8961,11927,7640,5167,13396,17231,8811,6695,10436,3361,9462,11480,5864,15496,852,10118,14405,2230,3000,5951,4945,11443,7351,3718,9130,11376"
