ree,support,confidence,error
0(t0)^0(t1) ^ t0.SCHEDULED_DEPARTURE=t1.SCHEDULED_DEPARTURE ^ t0.SCHEDULED_ARRIVAL=t1.SCHEDULED_ARRIVAL ^ t0.ORIGIN_AIRPORT=t1.ORIGIN_AIRPORT->t0.SCHEDULED_TIME=t1.SCHEDULED_TIME,0.000006875,0.9649122807017544,"2929,12706,11586,3302,9506,7654,14684,19768,6192,16897,8433,8206,10743,5720,11742,14534,13793,10373,10472,17605,4403,15823,16657,4016,8460,18692,4799,18789,5621,19452,16818,5902,3194,12299,19639,940,19662,13255,16763,10857,7017,17560,916,10547,5452,6597,1354,6050,4047,7282,6375,10550,13232,7218,19428,3124,10920,16175,5030,6008,17011,15969,8208,16841,5717,7417,6527,10756,14227,2777,13086,1158,15743,7900,16176,9669,3917,13045,1477"
0(t0)^0(t1) ^ t0.SCHEDULED_DEPARTURE=t1.SCHEDULED_DEPARTURE ^ t0.SCHEDULED_ARRIVAL=t1.SCHEDULED_ARRIVAL ^ t0.DESTINATION_AIRPORT=t1.DESTINATION_AIRPORT->t0.SCHEDULED_TIME=t1.SCHEDULED_TIME,0.000007175,0.9676331759946055,"1235,730,16326,13054,931,585,2433,2708,15017,16692,15223,3732,7289,9947,8938,3842,13320,4325,16731,13771,5711,15228,18985,16063,10552,17132,2314,15628,11788,18035,9667,6732,15840,2644,15712,7703,10450,16108,8383,13419,2488,10863,10030,6382,14467,2806,6694,13443,9919,6375,14206,12710,253,8546,15747,5253,11446,14578,11515,11577,16831,1716"
0(t0)^0(t1) ^ t0.SCHEDULED_ARRIVAL=t1.SCHEDULED_ARRIVAL ^ t0.MONTH=t1.MONTH ^ t0.FLIGHT_NUMBER=t1.FLIGHT_NUMBER->t0.SCHEDULED_TIME=t1.SCHEDULED_TIME,0.000002725,0.9784560143626571,"3514,10530,18647,4636,16792,18983,1737,8133,7803,11732,14253,9053,10261,7458,8614,16971,3791,1912"
0(t0)^0(t1) ^ t0.SCHEDULED_TIME=t1.SCHEDULED_TIME ^ t0.SCHEDULED_ARRIVAL=t1.SCHEDULED_ARRIVAL ^ t0.ORIGIN_AIRPORT=t1.ORIGIN_AIRPORT->t0.SCHEDULED_DEPARTURE=t1.SCHEDULED_DEPARTURE,0.000006875,0.9835479256080114,"7706,6687,6210,628,4209,13089,420,4545,5476,17115,518,19397,15639,7094,17113,18740,3188,18408,1717,19122,10511,18712,16618,9053,16989,7401,4172,11766,16656,8422,15654,6959,12588,14128,14517,16584,15729"
0(t0)^0(t1) ^ t0.SCHEDULED_TIME=t1.SCHEDULED_TIME ^ t0.SCHEDULED_ARRIVAL=t1.SCHEDULED_ARRIVAL ^ t0.DISTANCE=t1.DISTANCE->t0.SCHEDULED_DEPARTURE=t1.SCHEDULED_DEPARTURE,0.00000729,0.9931880108991825,"14691,9228,19991,4955,13320,10397,18097,13619,1717,18408,4666,19583,4441,19223,1481,604,6759"
0(t0)^0(t1) ^ t0.SCHEDULED_TIME=t1.SCHEDULED_TIME ^ t0.SCHEDULED_ARRIVAL=t1.SCHEDULED_ARRIVAL ^ t0.DESTINATION_AIRPORT=t1.DESTINATION_AIRPORT->t0.SCHEDULED_DEPARTURE=t1.SCHEDULED_DEPARTURE,0.000007175,0.9656796769851952,"576,2735,1809,12337,638,5038,13678,19384,10337,9862,17114,2552,13297,17167,12523,5763,18540,14694,9667,6706,2513,1093,6821,11296,7410,14569,11616,18957,1717,1891,17047,416,11861,7644,13561,5688,2245,10775,14823,15947,2107,13782,12271,7673,10778,19004,17058,13559,17376,17676,9228,18326,16688,15117,18408,347,12744,19696,4872,4770,14036,19938,9394,8277,839,9443,19332,9141,13195,10023,18518,13223,7183,16420,14705,1659"
0(t0)^0(t1) ^ t0.SCHEDULED_ARRIVAL=t1.SCHEDULED_ARRIVAL ^ t0.MONTH=t1.MONTH ^ t0.FLIGHT_NUMBER=t1.FLIGHT_NUMBER->t0.SCHEDULED_DEPARTURE=t1.SCHEDULED_DEPARTURE,0.000002725,0.9784560143626571,"8614,1737,3791,4636,11732,14253,3514,18983,10530,10261,8133,7803,18647,16792,1912,16971,9053,7458"
0(t0)^0(t1) ^ t0.SCHEDULED_TIME=t1.SCHEDULED_TIME ^ t0.SCHEDULED_DEPARTURE=t1.SCHEDULED_DEPARTURE ^ t0.ORIGIN_AIRPORT=t1.ORIGIN_AIRPORT->t0.SCHEDULED_ARRIVAL=t1.SCHEDULED_ARRIVAL,0.000006875,0.9683098591549296,"7797,1590,19080,518,10515,3542,12347,8615,10391,5323,1659,11663,757,11465,10598,14069,10913,204,11227,14223,5282,19541,15487,68,4646,11910,5134,14469,16948,13668,8474,17293,16423,16299,8634,9261,11987,18712,3670,2488,17400,9980,1999,3627,7083,5319,821,6411,13511,3717,5270,3381,19059,11957,7828,8977,4123,13788,4474,16199,8093,11647,16637,16598,2790,15969,11234,14731,5649,18420,7895,19970,13021,1749,6688,8816,8551,1620,16382,1300,18923"
0(t0)^0(t1) ^ t0.SCHEDULED_TIME=t1.SCHEDULED_TIME ^ t0.SCHEDULED_DEPARTURE=t1.SCHEDULED_DEPARTURE ^ t0.FLIGHT_NUMBER=t1.FLIGHT_NUMBER->t0.SCHEDULED_ARRIVAL=t1.SCHEDULED_ARRIVAL,0.000006185,0.9943729903536977,"16808,1620,19146,19727,11234,11499,8977,10598,7083,16007,6549"
0(t0)^0(t1) ^ t0.SCHEDULED_TIME=t1.SCHEDULED_TIME ^ t0.SCHEDULED_DEPARTURE=t1.SCHEDULED_DEPARTURE ^ t0.DISTANCE=t1.DISTANCE->t0.SCHEDULED_ARRIVAL=t1.SCHEDULED_ARRIVAL,0.00000729,0.980497646267653,"12923,5649,1773,19146,18110,732,7083,16524,1292,9004,9247,15242,8977,6549,16354,6559,5319,757,7828,14061,16598,6675,14732,5134,16808,4646,10598,16868,11234,3117,12348,821,9980,10572,972,19727,8634,3277,271,19473"
0(t0)^0(t1) ^ t0.SCHEDULED_TIME=t1.SCHEDULED_TIME ^ t0.SCHEDULED_DEPARTURE=t1.SCHEDULED_DEPARTURE ^ t0.DESTINATION_AIRPORT=t1.DESTINATION_AIRPORT->t0.SCHEDULED_ARRIVAL=t1.SCHEDULED_ARRIVAL,0.000007175,0.9522229595222296,"2430,10170,4477,8634,7462,12537,6297,18858,6889,15799,14340,647,5711,9637,7750,16199,10194,10909,15469,9336,2097,18633,7255,3677,3043,11551,285,9361,12766,18857,757,10509,2164,19624,771,7567,1097,10726,15375,1620,7083,13824,5319,7682,1983,16104,821,14590,19424,6339,16426,14332,10598,8355,4503,15815,18639,13222,15381,4247,19584,3322,17949,16243,5649,13552,4040,12641,15028,7828,4646,11234,1881,1218,7094,6540,8977,5134,15483,9316,16686,13089,16136,14162,3002,12756,17138,14347,6552,19179,7289,18808,10526,18000,13782,18069,12004"
0(t0)^0(t1) ^ t0.DISTANCE=t1.DISTANCE ^ t0.DESTINATION_AIRPORT=t1.DESTINATION_AIRPORT->t0.ORIGIN_AIRPORT=t1.ORIGIN_AIRPORT,0.00044259,0.9682669904505627,"2265,4679,2741,6647,13514,19569,2290,18380,543,13046,7870,15599,369,19403,7371,10370,10655,3210,13959,15025,13457,18396,2255,10864,16020,18024,19534,14879,18793,18726,17371,16134,7526,2008,1487,2555,16155,2888,5640,5996,13734,5796,1318,13088,14245,16691,8141,5108,15368,2522,9520,10889,18173,11378,3831,18921,5957,9147,3888,2305,15177,505,17142,11021,13121,8698,9412,17887,8975,7932,2401,10311,459,3063,7807,11407,12531,2939,5721,306,1761,19701,9565,15317,12635,7842,18993,12236,3792,8735,3522,15896,4625,19567,14937,10823,14615,16698,2659,19336,18140,19342,2254,10,4793,18732,7953,255,4041,14847,3366,19990,3879,15014,1282,7462,1988,12974,6625,2153,10238,17667,3547,14789,14239,13225,10045,5185,18344,2423,409,10361,7811,8118,6083,5474,807,19532,1135,2729,7087,2419,4776,19904,15027,11425,15892,5318,13430,253,12349,10881,9955,18670,14979,19230,17291,15990,12574,11940,6907,13829,9777,11933,19769,5901,1697,1126,11887,15213,19707,1242,19346,19127,9364,19608,7409,16716,6553,5290,3542,400,3741,18816,17916,18251,15348,18672,9220,2715,5406,837,10786,3255,1097,17828,5286,19981,4343,15409,9379,10492,4129,17087,9557,18877,12148,9011,4096,6983,2261,11210,3203,7308,8221,17640,12861,8136,5007,3852,14523,11121,11690,11636,16526,6076,14438,8650,2050"
0(t0)^0(t1) ^ t0.SCHEDULED_DEPARTURE=t1.SCHEDULED_DEPARTURE ^ t0.MONTH=t1.MONTH ^ t0.FLIGHT_NUMBER=t1.FLIGHT_NUMBER->t0.ORIGIN_AIRPORT=t1.ORIGIN_AIRPORT,0.000002975,0.993322203672788,"16101,19154,12586,14134,4551,18290,5622,6499"
0(t0)^0(t1) ^ t0.SCHEDULED_ARRIVAL=t1.SCHEDULED_ARRIVAL ^ t0.MONTH=t1.MONTH ^ t0.FLIGHT_NUMBER=t1.FLIGHT_NUMBER->t0.ORIGIN_AIRPORT=t1.ORIGIN_AIRPORT,0.00000276,0.9910233393177738,"1912,11732,8614,3514,9053,14253,18983,1737,16792,4636"
0(t0)^0(t1) ^ t0.SCHEDULED_ARRIVAL=t1.SCHEDULED_ARRIVAL ^ t0.MONTH=t1.MONTH ^ t0.DISTANCE=t1.DISTANCE->t0.ORIGIN_AIRPORT=t1.ORIGIN_AIRPORT,0.000002995,0.9538216560509554,"2693,6370,11699,6594,12002,17257,1376,8191,16828,16760,17224,2801,16920,18747,1124,845,7561,17097,11716,14910,7707,18726,18713,6165,14932,8382,9083,13052,12817,2200,2418,16960,7341,15759,6759,10863,16339,604,14745,2048,15669,2045,3856,11940,1258,16255,1346,9660,5692,16899,1589,15837"
0(t0)^0(t1) ^ t0.SCHEDULED_ARRIVAL=t1.SCHEDULED_ARRIVAL ^ t0.FLIGHT_NUMBER=t1.FLIGHT_NUMBER ^ t0.DAY=t1.DAY->t0.ORIGIN_AIRPORT=t1.ORIGIN_AIRPORT,0.00000013,0.9629629629629629,"1001,5472"
