ree,support,confidence,error
0(t0)^0(t1) ^ t0.SCHEDULED_ARRIVAL=t1.SCHEDULED_ARRIVAL ^ t0.FLIGHT_NUMBER=t1.FLIGHT_NUMBER->t0.DISTANCE=t1.DISTANCE,0.00000679,0.9556650246305419,"8143,4526,12183,3375,4636,4830,16542,4722,17565,13581,19591,3564,370,11712,11218,5272,9053,7066,18142,6378,1809,2568,1737,4904,13061,5322,14873,5678,2864,12351,1912,184,8830,16806,13466,18842,17026,1382,8614,1939,19684,13246,14052,19773,11115,3514,222,19608,4071,4742,579,15046,17445,10644,14253,1593,906,14351,7216,3229,4953,17659,19655,10497,18983,16273,15233,7600,3135,8805,11497,6303,11732,13825,5942,13207,7085,14235,15853,9922,9999,14729,2968,5830,1328,5061,2665,11614,19876,4474,1034,13706,12090,6488,12641,2061,8896,15229,12682,6262,13185,16792,2355,18781,17103,19553,1887,12046"
0(t0)^0(t1) ^ t0.ORIGIN_AIRPORT=t1.ORIGIN_AIRPORT ^ t0.DESTINATION_AIRPORT=t1.DESTINATION_AIRPORT->t0.DISTANCE=t1.DISTANCE,0.00044259,0.9952999910047675,"5186,8709,1584,13203,10448,16620,4475,17858,6037,1282,17866,5760,10884,16992,7753,12689,6373,13372,18014,4358,18816,14115,2331,12616,14233,11331,17036,10224,10484,9520,12913,16117,2709,17121,17033,17563,16861,19013,14121,8648,7263,18074,19723,5637,8082,19190,10482,9817,17060,12208,11604,11092,6769,15964,19757,9509,15652,17477,19733,8617,14414,10168,10500,11834,2132,7455,16875,11071,15778,17421,10479"
0(t0)^0(t1) ^ t0.DISTANCE=t1.DISTANCE ^ t0.DESTINATION_AIRPORT=t1.DESTINATION_AIRPORT->t0.ORIGIN_AIRPORT=t1.ORIGIN_AIRPORT,0.00044259,0.9682669904505627,"17828,15025,11121,2423,1242,1135,14847,2254,17916,10655,19608,12349,16526,19230,13225,10238,11210,7870,15368,7526,10889,18140,7371,14523,7462,15213,18793,18726,15599,5108,3831,5286,14438,15896,3879,6983,19403,5796,6553,9520,19342,2888,2419,3210,8650,10,2555,543,1097,19127,16691,2659,2008,12236,400,15348,18251,12531,1761,19567,7807,16155,15409,2939,3547,8136,16698,9557,17371,13829,11940,5721,2153,5406,6083,11378,18670,369,16020,15990,306,13959,9011,4041,2401,15892,12861,3255,13121,1697,1487,9777,5640,12974,10864,14615,9147,9220,19981,1318,12148,505,2255,10045,3366,11021,6625,18877,3792,18024,7811,4776,11407,1282,19904,18380,4096,11887,14879,4343,1988,2265,18396,13088,12635,5185,19569,7932,2729,11933,10361,17887,13430,18993,18816,17142,807,4625,2741,15177,16134,18672,19769,6907,3741,2050,3522,12574,9364,5318,5290,16716,4793,19346,13457,5996,2261,9565,3203,19701,4129,8221,7953,2305,8141,17087,19990,13734,10823,2290,253,15014,13514,14239,19532,10492,13046,5957,8118,7087,459,14979,2715,10370,10311,9955,7409,11690,10881,19707,11636,10786,18173,9379,11425,17667,3063,5474,18344,6647,2522,5901,9412,14937,19336,14245,17291,15027,7308,19534,255,1126,409,17640,15317,5007,3888,6076,8975,7842,8698,3852,14789,837,4679,18921,3542,8735,18732"
0(t0)^0(t1) ^ t0.SCHEDULED_DEPARTURE=t1.SCHEDULED_DEPARTURE ^ t0.SCHEDULED_ARRIVAL=t1.SCHEDULED_ARRIVAL ^ t0.ORIGIN_AIRPORT=t1.ORIGIN_AIRPORT->t0.SCHEDULED_TIME=t1.SCHEDULED_TIME,0.000006875,0.9649122807017544,"16897,8206,7900,4799,11742,14684,5902,7282,5621,7218,19428,13255,12706,3302,13086,19452,17560,8433,16763,11586,1158,16818,916,940,19639,7017,10756,6375,16657,5720,13045,8208,9669,14227,3124,19768,6597,10920,2777,16176,10472,10857,4016,1477,8460,6008,5030,6527,6050,15823,18692,9506,13232,10743,14534,4403,2929,6192,18789,5452,4047,1354,13793,16175,10550,16841,12299,15743,15969,5717,10373,7654,17011,19662,7417,3194,17605,10547,3917"
0(t0)^0(t1) ^ t0.SCHEDULED_TIME=t1.SCHEDULED_TIME ^ t0.SCHEDULED_DEPARTURE=t1.SCHEDULED_DEPARTURE ^ t0.ORIGIN_AIRPORT=t1.ORIGIN_AIRPORT->t0.SCHEDULED_ARRIVAL=t1.SCHEDULED_ARRIVAL,0.000006875,0.9683098591549296,"11227,8474,13511,15487,11647,11987,7083,2790,14469,5319,8634,3542,1620,8551,5270,5134,18420,3717,17293,204,10515,13021,6411,14731,18923,10391,14223,8977,19080,11663,8816,1659,11957,16423,518,19059,16948,9980,3670,18712,2488,7797,68,1590,821,3381,5649,3627,5323,1999,15969,4123,6688,7895,11234,16598,13788,19970,11910,10913,12347,11465,8093,8615,1749,5282,7828,16199,1300,4474,16637,13668,9261,10598,16299,17400,14069,16382,757,19541,4646"
0(t0)^0(t1) ^ t0.SCHEDULED_TIME=t1.SCHEDULED_TIME ^ t0.SCHEDULED_ARRIVAL=t1.SCHEDULED_ARRIVAL ^ t0.ORIGIN_AIRPORT=t1.ORIGIN_AIRPORT->t0.SCHEDULED_DEPARTURE=t1.SCHEDULED_DEPARTURE,0.000006875,0.9835479256080114,"16656,6210,15654,11766,14128,15639,18408,5476,13089,17113,3188,14517,18712,16989,19397,420,17115,16584,6959,7094,7706,15729,628,4209,4172,9053,8422,19122,4545,518,1717,18740,16618,12588,7401,6687,10511"
0(t0)^0(t1) ^ t0.SCHEDULED_TIME=t1.SCHEDULED_TIME ^ t0.SCHEDULED_DEPARTURE=t1.SCHEDULED_DEPARTURE ^ t0.FLIGHT_NUMBER=t1.FLIGHT_NUMBER->t0.SCHEDULED_ARRIVAL=t1.SCHEDULED_ARRIVAL,0.000006185,0.9943729903536977,"11499,19146,19727,1620,6549,8977,16007,10598,16808,7083,11234"
0(t0)^0(t1) ^ t0.SCHEDULED_TIME=t1.SCHEDULED_TIME ^ t0.SCHEDULED_DEPARTURE=t1.SCHEDULED_DEPARTURE ^ t0.DISTANCE=t1.DISTANCE->t0.SCHEDULED_ARRIVAL=t1.SCHEDULED_ARRIVAL,0.00000729,0.980497646267653,"11234,16598,732,5319,7828,19146,6549,12348,4646,1292,9247,14732,8634,8977,16808,821,12923,1773,16524,5134,10572,9980,5649,19727,10598,7083,16354,6559,9004,19473,14061,3277,6675,16868,972,15242,757,3117,271,18110"
0(t0)^0(t1) ^ t0.SCHEDULED_TIME=t1.SCHEDULED_TIME ^ t0.SCHEDULED_ARRIVAL=t1.SCHEDULED_ARRIVAL ^ t0.DISTANCE=t1.DISTANCE->t0.SCHEDULED_DEPARTURE=t1.SCHEDULED_DEPARTURE,0.00000729,0.9931880108991825,"1717,14691,10397,4441,13320,604,6759,4666,13619,1481,19223,18408,4955,19991,9228,19583,18097"
0(t0)^0(t1) ^ t0.SCHEDULED_DEPARTURE=t1.SCHEDULED_DEPARTURE ^ t0.SCHEDULED_ARRIVAL=t1.SCHEDULED_ARRIVAL ^ t0.DESTINATION_AIRPORT=t1.DESTINATION_AIRPORT->t0.SCHEDULED_TIME=t1.SCHEDULED_TIME,0.000007175,0.9676331759946055,"16063,11446,13419,5253,13054,10030,17132,1235,2488,253,14578,14467,2433,11577,5711,730,11515,10552,9919,18985,16108,13320,10450,6694,7289,11788,2644,12710,13771,2314,15747,16326,6382,585,1716,15840,4325,13443,8938,2806,16731,18035,2708,15628,9667,9947,16692,7703,14206,15223,10863,3842,15017,16831,6732,931,8546,3732,8383,6375,15228,15712"
