ree,support,confidence,error
0(t0)^0(t1) ^ t0.SCHEDULED_DEPARTURE=t1.SCHEDULED_DEPARTURE ^ t0.SCHEDULED_ARRIVAL=t1.SCHEDULED_ARRIVAL ^ t0.ORIGIN_AIRPORT=t1.ORIGIN_AIRPORT->t0.SCHEDULED_TIME=t1.SCHEDULED_TIME,0.000007291111111111111,0.968417945690673,"29729,23800,1477,20508,7140,27700,6375,3896,26378,8460,19785,16657,5452,12873,9361,29250,16175,27901,10547,5621,18692,2929,27701,3194,27762,20766,17011,8546,25408,19428,3917,24827,19075,8208,16489,20129,17904,18458,4403,2196,20522,29467,8206,22439,26872,5890,26211,25663,29126,10472,5256,26234,16176,28620,2373,26149,29925,23784,24287,7017,17444,24480,19662,4799,16818,5902,23480,23721,25640,3124,11742,15876,24412,10468,26284,7654,23590,22961,23837,13793,16763,7276,5717,10515,25977,10213,5030,1354,21047,3412,7900,10756,12706,10550,15743,15897,16897,20763,696,22152,21779,23919,2777,5978,12299,24553,9506,1158,6643,4016,3216,19768,26638,20339,6192,601,26597,6575,26086,9669,3302,29507,13045,21284,10920,6527,11586,7417,916,14684,7282,4047,23602,10743,6597,19639,16841,20944,6193,15969,940,7218,86,14534,5720,15823,18882,23304,23383,15483,13086,8433,17605,23131,20710,28892,13255,18789,25187,14227,17560,6008,19452,5800"
0(t0)^0(t1) ^ t0.SCHEDULED_DEPARTURE=t1.SCHEDULED_DEPARTURE ^ t0.SCHEDULED_ARRIVAL=t1.SCHEDULED_ARRIVAL ^ t0.FLIGHT_NUMBER=t1.FLIGHT_NUMBER->t0.SCHEDULED_TIME=t1.SCHEDULED_TIME,0.000006495555555555555,0.9996580027359782,"11698,22310"
0(t0)^0(t1) ^ t0.SCHEDULED_DEPARTURE=t1.SCHEDULED_DEPARTURE ^ t0.SCHEDULED_ARRIVAL=t1.SCHEDULED_ARRIVAL ^ t0.DESTINATION_AIRPORT=t1.DESTINATION_AIRPORT->t0.SCHEDULED_TIME=t1.SCHEDULED_TIME,0.0000075355555555555555,0.9660968660968661,"3470,12710,17999,15747,10450,22471,28892,9727,8546,730,14206,24155,22028,15017,22397,28094,10775,15840,16831,28749,25742,23970,2644,14467,15712,5161,3549,1716,23854,5735,4325,23323,18221,24742,585,22778,29653,698,11018,3732,18320,27095,15565,5253,22687,11446,15811,25830,3842,9919,253,21551,173,25186,28152,2864,17132,1032,24294,20389,3382,20445,23141,12629,21446,11577,6302,5711,23581,2806,10142,19835,8383,22035,24835,13015,19892,9947,13771,11788,18985,8465,18035,29811,14578,11515,9667,16063,11620,23490,8938,14583,18655,18892,15228,16692,27225,2314,7750,20987,25623,26582,21332,21782,7703,16108,23056,15044,21203,16326,11205,26189,931,10552,3396,7625,3757,13054,21522,13419,3096,2488,28905,26204,22000,3728,6732,20959,24256,18856,6375,13905,21270,15223,15628,7480,28805,2433,24028,26625,21626,832,6382,28327,1235,25716,16472,6694,23883,29113,25363,27601,16731,10863,20713"
0(t0)^0(t1) ^ t0.SCHEDULED_ARRIVAL=t1.SCHEDULED_ARRIVAL ^ t0.MONTH=t1.MONTH ^ t0.FLIGHT_NUMBER=t1.FLIGHT_NUMBER->t0.SCHEDULED_TIME=t1.SCHEDULED_TIME,0.0000029044444444444445,0.9819684447783621,"28081,8614,14971,21211,16792,7458,26114,8448,10530,17975,8133,29030,16971,21615,28982,10261,28437,25880,1737,25674,18983,17029,13100,4636,11732,14253,6739,3791,12544,24720,7803,18647,20478,25583,3514,1912,28674,28631,9053"
0(t0)^0(t1) ^ t0.SCHEDULED_TIME=t1.SCHEDULED_TIME ^ t0.SCHEDULED_ARRIVAL=t1.SCHEDULED_ARRIVAL ^ t0.ORIGIN_AIRPORT=t1.ORIGIN_AIRPORT->t0.SCHEDULED_DEPARTURE=t1.SCHEDULED_DEPARTURE,0.000007291111111111111,0.9782349433512224,"28083,3233,23825,18740,14128,14392,4172,8422,17113,10111,15639,26631,1717,13089,8215,29505,21681,21070,22241,7401,26002,14954,20760,20961,18177,25970,21383,9215,25097,20687,21443,420,27973,26449,7094,29371,5532,5332,15654,29809,23931,6210,12993,10511,24557,22485,9098,11234,18712,16618,28973,18605,16989,22234,27379,20797,22588,4545,16584,25940,29206,23354,6959,17002,628,14517,20816,19122,25875,19766,15729,20640,11766,23347,9053,23515,5476,16656,4209,14400,9261,19397,518,13086,18408,2676,12588,21779,26906,20727,27704,16609,26414"
0(t0)^0(t1) ^ t0.SCHEDULED_TIME=t1.SCHEDULED_TIME ^ t0.SCHEDULED_ARRIVAL=t1.SCHEDULED_ARRIVAL ^ t0.FLIGHT_NUMBER=t1.FLIGHT_NUMBER->t0.SCHEDULED_DEPARTURE=t1.SCHEDULED_DEPARTURE,0.000006495555555555555,0.9976109215017065,"20687,9098,26449,16503,23803,5332,23347,10111,26002"
0(t0)^0(t1) ^ t0.SCHEDULED_TIME=t1.SCHEDULED_TIME ^ t0.SCHEDULED_ARRIVAL=t1.SCHEDULED_ARRIVAL ^ t0.DISTANCE=t1.DISTANCE->t0.SCHEDULED_DEPARTURE=t1.SCHEDULED_DEPARTURE,0.000007604444444444444,0.9881605544325729,"27180,20909,14691,18097,9067,9327,15639,10397,10014,20687,27379,9228,19583,10111,19223,5332,25693,23750,18820,26429,23803,23786,29809,13320,13619,25646,23347,5202,29658,22569,18605,18408,9215,13127,19991,19311,26449,21333,1292,19766,6759,9098,20744,604,2281,26906,21681,25846,1717,4666,4441,26002,22130,25097,16503,11234,28310,1782"
0(t0)^0(t1) ^ t0.SCHEDULED_TIME=t1.SCHEDULED_TIME ^ t0.SCHEDULED_ARRIVAL=t1.SCHEDULED_ARRIVAL ^ t0.DESTINATION_AIRPORT=t1.DESTINATION_AIRPORT->t0.SCHEDULED_DEPARTURE=t1.SCHEDULED_DEPARTURE,0.0000075355555555555555,0.964448236632537,"22353,23799,11398,3685,21527,28430,725,25097,13816,21547,26906,12744,10149,26296,14675,14036,12194,1494,23970,13559,27598,18543,29809,8277,28875,10778,16246,4872,20640,17376,18408,23347,14232,9457,18540,16420,9131,24048,12271,19696,27863,24214,25267,22278,26384,21681,20335,20686,11861,21654,10059,21198,13681,6706,15639,2107,10023,29979,15117,19091,23246,20777,5332,25355,27413,5763,16339,11616,28477,10111,23972,23226,7644,29879,11234,23873,14823,13297,28616,26989,8946,24884,1138,7183,839,24112,13561,11296,17557,9141,8816,13678,25613,2245,15676,15841,18605,393,10397,17058,26117,18518,9443,29007,17893,1659,9228,17114,1891,3993,29115,5038,26264,28278,15218,21168,9215,20687,19332,16688,19384,21485,10604,13782,9862,12523,7410,26449,1093,17167,27379,17047,23288,23912,14694,12337,9075,5688,6821,576,4770,21571,17676,638,23113,9667,1717,3985,416,4403,2105,26472,18326,27113,4334,19622,18957,18301,13223,2735,25692,26775,2552,19531,9013,19004,7673,9394,25105,26002,347,22528,13195,1809,6229,3396,9098,19766,15947,10775,28965,2513"
0(t0)^0(t1) ^ t0.SCHEDULED_ARRIVAL=t1.SCHEDULED_ARRIVAL ^ t0.MONTH=t1.MONTH ^ t0.FLIGHT_NUMBER=t1.FLIGHT_NUMBER->t0.SCHEDULED_DEPARTURE=t1.SCHEDULED_DEPARTURE,0.0000029044444444444445,0.9819684447783621,"20478,9053,8448,13100,21211,14253,16971,11732,18647,1737,3791,14971,28674,12544,18983,16792,8614,6739,25880,24720,7803,28982,25583,17029,10530,28437,25674,8133,3514,28081,4636,29030,21615,7458,28631,26114,10261,1912,17975"
0(t0)^0(t1) ^ t0.SCHEDULED_TIME=t1.SCHEDULED_TIME ^ t0.SCHEDULED_DEPARTURE=t1.SCHEDULED_DEPARTURE ^ t0.ORIGIN_AIRPORT=t1.ORIGIN_AIRPORT->t0.SCHEDULED_ARRIVAL=t1.SCHEDULED_ARRIVAL,0.000007291111111111111,0.9698492462311558,"27910,3670,26886,10913,8093,21007,3381,23979,8816,2488,5323,9072,19541,23019,26869,23949,25072,22635,6688,9280,16382,12527,1590,9048,22437,3542,1620,13020,1565,12347,18712,24683,22384,25266,21129,21917,5494,26053,7083,16199,1300,2790,9261,24612,15969,821,13668,11663,16598,16637,16299,5282,766,27563,10515,8551,16948,9259,11987,22004,15487,7895,11227,17293,24161,21710,8474,25312,9879,24341,518,22452,14069,11465,11234,26085,19093,7828,25669,21800,6411,23785,8634,1659,22718,1281,19059,11910,68,21332,23989,4646,13460,204,17400,8615,22924,18420,26126,5036,23563,23770,4474,27848,21177,27492,16423,24213,5134,29262,757,13788,11957,5270,14731,25665,29839,10532,14223,27062,3627,10391,11647,3717,8977,19080,11316,19118,10760,1999,28018,9980"
