ree,support,confidence,error
0(t0)^0(t1) ^ t0.ORIGIN_AIRPORT=t1.ORIGIN_AIRPORT ^ t0.DESTINATION_AIRPORT=t1.DESTINATION_AIRPORT->t0.DISTANCE=t1.DISTANCE,0.00044452,0.9959259611093287,"5186,34934,21480,37212,481,46662,45418,15652,5637,10479,46134,14414,47202,38345,41039,24135,47229,25961,30516,16691,22869,28622,33893,32944,38906,47288,32365,17858,17060,26107,17866,14121,14233,8617,7455,38398,13372,9192,41429,34004,15094,19733,7263,27239,17036,24180,7673,27584,41866,36234,22846,1282,1584,47090,38586,9509,33769,47429,20765,15964,25635,9817,38372,43527,12913,8082,12208,13203,46789,49683,44193,34665,36448,20918,48785,19190,45797,43781,12689,8648,25003,6037,19013,44636,11331,19757,17477,17121,17563,8709,35844,26136,16620,40891,38698,45522,15778,22039,48471,22506,35461,20145,33146,12616,7753,33229,16992,14115,21997,39804,9520,48703,44369,18074,24447,22091,37434,17033,41637,42258,47239,4475,20207,45136,47642,9989,37614,10224,47232,19723,11604,24145,10168,31167,31199,30299,21431,32585,2132,38784,31190,6373,10484,21694,18014,10448,10500,11834,11071,36519,5640,35631,16875,2709,31005,41764,17421,4358,2331,43771,18816,47460"
0(t0)^0(t1) ^ t0.DISTANCE=t1.DISTANCE ^ t0.DESTINATION_AIRPORT=t1.DESTINATION_AIRPORT->t0.ORIGIN_AIRPORT=t1.ORIGIN_AIRPORT,0.00044452,0.9676301463852967,"48708,16526,9565,43566,20535,43764,46412,39351,31376,49622,26436,6076,43140,15146,40341,30158,49794,42704,2595,22284,29834,9509,26729,18993,12140,34435,36389,17828,12974,23237,24703,30355,15896,12797,21716,16716,4006,24378,7471,43500,25764,32376,5007,31921,1126,46967,9909,25096,18396,45332,20176,10881,3522,25432,142,40816,14847,12689,20988,2050,398,38305,43367,5901,40187,13978,23596,28968,11425,14594,12391,34470,44760,29943,20788,34431,3547,26835,28630,46152,42202,19090,22362,10492,24002,38960,42965,23176,965,6647,45099,32225,13457,36605,22933,32565,38600,18398,2522,44628,14937,4129,33048,49771,39830,19707,46248,807,22638,13471,28095,40670,10497,8221,8975,15213,33513,40439,4416,25792,37785,28835,15368,17142,43642,31967,26217,2255,29228,7727,22670,59,15314,26162,35462,36566,26925,36422,20645,17887,49301,9994,44111,43774,18726,6983,47429,409,27448,49962,8476,26822,32745,1761,10387,38815,32652,2153,10045,47178,41638,18921,18140,34351,24071,47839,8661,5318,11127,38131,16067,43301,33475,3831,11121,6896,18014,43238,47085,3852,4608,25795,36116,16300,10660,14523,25558,32781,9520,48839,7932,25259,23566,253,47277,42404,25704,19635,2104,40603,9002,18877,12986,24848,10311,19881,22974,18704,22353,40258,35155,23578,5996,40930,38845,41831,5108,18846,484,40325,24357,4343,9557,18339,49260,30873,29084,837,255,48124,46010,344,29702,4096,19769,30341,37401,41617,15025,38500,9011,16134,18069,400,46268,48969,31018,48313,31142,2741,45694,44015,13959,2265,29845,49772,12349,10360,45140,28628,43186,24625,36406,3588,39338,31849,49974,17371,30320,17667,41784,38616,19230,33791,18544,48738,10370,21664,7811,21921,44715,19990,46253,28876,2659,7247,35196,10,48440,27057,5290,25215,38214,16228,12574,15027,46459,45385,46516,38436,2008,27861,15643,45441,26714,2939,25823,41315,2423,15409,21905,22849,41221,29025,42713,31640,38928,18344,27272,20315,12216,1097,23937,36113,16867,6886,5211,36906,25493,21802,18672,44606,41046,33384,9364,35890,8515,38665,17640,28240,36024,22275,19981,45872,44769,48475,18173,2261,28662,38147,16155,33550,23069,44413,22890,49729,13777,41462,24043,21781,22475,27296,34241,26305,7526,20567,30013,36442,42400,31476,6625,24440,49443,13046,48805,5831,40967,10655,49990,31846,19336,43047,42518,23555,2290,36602,26961,62,13953,27051,4051,11887,30690,31927,37452,12171,7044,12754,22361,29481,2254,1242,3586,37764,48577,18793,10889,43586,19342,32860,1282,13121,49320,8082,23604,49514,32390,19403,37686,23587,9188,8136,23252,3255,37092,26107,47860,11210,20926,4475,31956,38824,38400,14245,48920,29683,11933,9412,7462,3210,34280,33397,10361,6525,20383,25033,36971,47033,48663,37419,9105,17952,9801,37838,26574,2961,43269,5644,39608,15990,35415,30751,41470,41651,11940,42604,19904,27988,35447,49994,23015,2396,46860,16425,41964,48126,33934,37850,37884,26629,32847,48958,21925,32990,12659,35446,49300,20113,11851,38247,2555,34121,22151,21270,5957,2401,15883,49822,17610,43842,1988,28581,34163,19346,49321,19362,27043,27310,18380,5721,21945,42022,39637,42154,31670,8969,5541,15177,1729,32137,19567,41526,24807,28875,35461,46331,3879,23846,20915,48988,14979,29578,43737,35033,36080,22629,49377,18732,41095,25807,18582,10238,40688,30480,13734,8419,25831,13088,48846,18074,40620,18859,27938,41957,22884,4041,17931,3702,49365,36845,24222,1135,20844,42285,31258,4381,8650,44221,15571,11021,26898,1487,30325,46284,14789,8480,42784,40569,27663,46576,40586,45828,36700,30321,12635,45486,19701,46920,47945,42307,32375,3939,16673,4776,37738,1697,5968,37528,7409,36234,40131,6313,10664,42399,21118,49408,28880,37117,6553,1438,35323,44611,32238,32606,49671,7308,2715,6320,18816,43767,13430,28976,47986,45769,33849,9220,38721,25682"
0(t0)^0(t1) ^ t0.ORIGIN_AIRPORT=t1.ORIGIN_AIRPORT ^ t0.DISTANCE=t1.DISTANCE->t0.DESTINATION_AIRPORT=t1.DESTINATION_AIRPORT,0.00044452,0.9636379086984949,"49741,3435,7387,18148,45301,42650,1735,12847,44460,49653,45596,44114,36519,10601,12803,39334,17025,37777,40958,14743,35012,6725,1711,9456,18116,37148,11292,15016,19609,19830,38810,7794,46216,5240,20483,11392,26956,38117,25700,38594,30109,21504,42642,27328,19257,22248,14823,20661,32878,48729,515,32845,11501,10475,17746,3813,16040,25480,15611,6221,34810,38906,13244,25071,43541,1600,26038,37898,29296,33092,24910,21008,19740,9266,26146,45782,20331,4547,21728,40517,26573,46893,15780,16273,38591,18302,24260,14345,1782,40931,13940,4786,22833,16332,22568,9818,49602,11111,47198,39854,44641,24441,49137,21377,36140,5924,40995,21643,42753,40614,38963,37060,30374,35853,35748,18770,40645,28604,32980,47239,31807,44917,18435,10115,36814,19287,13923,8461,21768,46909,28239,27575,7792,32087,23083,34852,35905,32142,13842,3781,11657,40647,30172,34484,47910,17903,1931,12096,2747,28084,47405,42284,42515,14570,24860,22084,48546,9864,24537,47587,41077,11801,12160,15600,41436,41573,34570,3444,41547,26109,44499,23075,4616,28715,30212,7455,23379,17095,5926,36419,9006,12614,1196,44657,49198,46522,15961,10405,1991,18552,17606,22346,18005,31204,40355,21936,42134,4852,7657,28674,43509,15749,43840,13407,18080,1853,8946,46516,6496,2331,33019,18038,4877,6337,5324,29634,41100,5723,25425,1754,3303,29895,22154,33148,42839,27736,22400,37544,48251,10180,26616,12545,24402,34123,31818,40239,11505,20278,34727,22691,19379,9892,15794,26157,49584,45922,16261,33208,9482,37045,47334,32887,5106,43250,34934,33726,12402,20973,43484,48656,28860,43832,15041,17375,34418,36329,24110,42278,27361,43642,25945,39789,47005,40851,41450,10065,34783,1727,48216,31412,31436,11270,14176,2412,11842,1094,31319,23860,27241,22194,34504,29550,28982,38698,46049,33978,1125,42013,34040,49000,4351,43132,3371,2400,39093,48043,22963,3775,21527,26969,20930,5423,8809,36579,13206,45369,37316,24612,30107,22729,47217,10818,49553,45524,22477,20484,25450,14931,39158,9485,49065,38854,9414,33085,42830,19438,8748,26786,42212,18506,15753,18313,16623,22344,21835,35320,22592,42992,17696,7838,5587,8746,11071,13972,32278,2811,13799,16558,31280,46362,8038,27775,2393,33998,40195,40238,39348,503,31016,32443,17519,828,9185,27843,22773,27266,33817,18767,30867,48634,48456,18153,29140,33218,36771,14184,39798,19189,17325,12807,32663,44925,20909,8878,5808,39980,8195,22386,40153,17847,2078,33479,7224,20149,19185,20774,46094,45494,3621,31926,13667,46501,16744,21257,43799,42868,40878,31043,1784,11942,34518,1192,21116,4968,4711,39456,44827,9567,4213,35083,7264,21780,35399,33870,6316,39407,26397,1244,49023,26753,30834,26771,46446,28934,35782,28192,31855,41341,14747,42106,14428,40964,21965,28077,11477,3079,48139,4330,49329,31148,8626,6551,12298,48626,8213,41308,2797,34559,45863,34919,37256,18514,28199,40594,17378,35769,9980,36178,43795,2594,33329,19721,49938,23861,24983,3117,36092,38796,33968,45397,19700,44498,33418,48340,12363,36871,22846,47824,37389,38293,19330,20812,16967,18434,37699,10784,28924,40032,17605,26659,12369,17125,7768,37114,3597,21487,45881,40902,4829,25899,17875,35908,7109,47223,38994,2938,31576,1214,18218,25117,11010,40338,43161,8206,158,43977,12827,17184,26760,47504,4581,34637,4001,20610,46089,37880,8278,38666,30428,14731,14067,14977,2972,26016,2136,24232,29149,43316,18526,905,7487,48406,6687,22538,25235,6230,108,9566,3936,40617,49659,31190,36799,37723,5291,28927,16155,30065,19240,34553,28702,39782,19378,29667,47593,40965,30915,40893,21548,25075,45465,38482,24631,6039,8150,23538,22483,36639,35689,31853,6369,12487,19339,21358,41937,28126,17091,27435,41889,17848,14045,40568,36661,3691,33731,39887,23154,25555,10727,16598,32797,16647,15264,21584,24522,45127,3329,9820,2151,37518,27281,16455,13760,23726,27795,42368,22053,5079,30275,14312,44971,42661,15518,14234,35060,42018,28539,12414,45307,33517,30278,34253,15371,45377,3029,25047,39261,49043,13688,38226,20632,19646,31618,49451,27191,35954,5898,47987,32448,28484,44408,9126,7179,11268,36571,32450,16579,30395,36373,3560,3542,44475,33548,21081,23757,9531,45310,26770,16788,49736,38749,43667,39039,184,41399,14579,3782,33529,40926,40377,37033,43754,10404,39766,27671,6300,26572,13006,9569,32307,9430,10531,46666,30918,37874,24051,2532,40278,33040,19456,17328,32632,5486,15759,979,42958,7444,37257,4918,33343,33332,23830,5598,46884,24445,3960,11154,36920,13989,39588,23263,35713,8485,32287,16057,41088,47173,34888,43537,28578,20145,15763,44671,12875,20452,32862,10893,22051,17562,26207,43936,43994,6328,44327,48940,3008,3298,13727,28549,38420,23332,31003,41102,36728,13668,32069,11884,26910,11257,43766,41658,840,19300,42863,5985,30392,35247,26061"
0(t0)^0(t1) ^ t0.FLIGHT_NUMBER=t1.FLIGHT_NUMBER ^ t0.DISTANCE=t1.DISTANCE->t0.AIRLINE=t1.AIRLINE,0.0000309144,0.9507910341264179,"13855,44728,29193,43928,8360,46465,30632,15266,24761,19342,1413,4880,20769,16746,33193,35558,30396,13270,1879,2115,29740,14704,49047,20219,16210,34762,5980,11884,33505,3789,13466,40839,37329,27393,35634,17402,16106,45744,37705,645,39457,3730,44653,467,43633,35755,4067,17231,31533,8716,32060,17045,4731,46598,17269,3051,10945,31753,15852,30933,18361,25208,30789,37012,13184,26747,38081,40576,23335,33274,39515,16918,42254,11494,23958,17428,7733,29892,33506,27711,22107,30504,27773,31091,13381,29897,19256,4332,23137,45626,20371,5269,45384,18570,26877,39750,30129,29716,37220,19127,34424,13072,45388,1906,19201,32778,45569,49957,44766,13833,41917,1251,21117,19160,6416,38414,42020,49604,7931,12931,31326,15863,37494,3700,29626,5966,31144,5247,46831,4927,17681,26053,10368,971,32824,39010,45774,24348,5542,24136,7523,32787,39027,12558,31733,32027,16914,31384,7261,14511,47723,44439,8119,29621,1625,1441,13380,42149,29910,29533,7506,24446,39064,30382,40858,27968,18009,2285,198,10072,34975,1919,47012,2633,84,25253,45092,21972,26580,47473,38336,35390,35364,24777,5098,19464,18127,6503,1958,14299,2363,27130,7265,12513,28240,45162,121,24384,12758,15076,28672,658,38780,34210,25783,12096,41000,8961,5622,49471,25151,26432,25458,4583,28752,26955,37056,39288,18971,8801,38497,1092,2356,25140,40358,39996,47787,31180,23657,47440,6166,24064,14274,29320,2101,15578,4106,34971,20225,44632,21104,48998,15733,18513,29288,36335,21036,23485,45911,10115,23499,2385,23368,25692,39989,7842,19113,39524,40384,32087,34757,42994,24258,16954,18505,49521,16118,21072,22436,34597,28701,33276,23608,21737,47299,44054,3325,36925,18648,40111,5494,42660,28357,30741,30858,7640,354,32673,43951,15493,27388,41985,44368,46988,7718,22969,35969,47594,37847,31153,35731,24511,34079,11374,47663,16850,12763,260,22999,47888,16622,34950,45169,26467,39324,33918,43133,29958,15197,31476,12777,21733,32174,39566,2230,4836,13043,35089,4435,22102,42889,13249,6695,45833,49763,15237,46085,4826,9617,26841,46095,1402,30666,49813,31402,11443,49178,11863,31351,9252,40135,26197,34520,13645,9610,24659,19631,4983,25029,13536,3358,18037,42857,46479,45804,32864,21567,45293,21787,26157,11303,26166,47144,37994,31962,22095,13396,45185,11917,18410,23492,22426,33982,15609,1572,32000,9909,7007,34735,9668,27742,37862,32894,42033,47973,46895,30138,17558,20314,17664,35763,32310,1876,33875,38610,41251,8161,30837,10860,10407,12571,43658,33831,27974,17352,42769,48373,32631,12586,33464,26814,35615,5755,9843,24277,1355,31937,28467,14294,10580,41569,6575,3495,669,42653,19520,38570,14901,40145,30708,25255,16167,19253,38479,23600,31195,22113,23937,30918,9130,17201,44992,20290,12995,40945,37617,19477,13128,21769,44442,47108,20069,37324,5366,43466,37381,15138,40992,866,13758,1964,26671,22034,35129,2609,38501,23951,2034,47112,32599,6397,19366,47078,19328,26538,31516,14148,28798,31152,6515,42172,44335,32148,773,49032,30300,31648,45006,46490,28599,42329,1642,20914,20333,10976,32144,34117,13460,2303,36015,45343,16035,2704,10442,522,47537,38440,10277,19561,14948,11921,46531,10670,47068,5200,7191,30198,36182,7036,48161,7767,32352,26154,35434,3990,8836,4364,9444,37477,27817,20118,41804,41624,21499,27719,14613,23662,9648,23712,7930,15690,33371,24535,39535,22387,19396,7172,11799,38159,13704,46409,39926,46344,42191,37228,33314,9282,29490,38215,43387,30922,44320,15471,32551,25226,37702,36841,20525,38712,40730,37983,44109,8332,39264,3450,27237,47520,41663,16161,16477,13804,43445,49108,45031,21347,25297,15360,41072,15678,42949,14227,31824,39814,18363,41138,32112,49078,39658,49031,21700,45434,28931,30479,46525,2524,30305,37489,31894,26628,13681,26853,49309,37927,29033,25184,1001,32792,23831,3155,21881,46463,30871,11020,3074,12871,477,39487,17683,34833,44340,13689,1615,30971,9636,12253,14975,48919,39843,17377,11207,10458,44953,41070,31936,19147,22449,35391,11105,22972,14880,16949,44017,1902,37882,17939,43480,24058,40979,4796,39306,869,11361,47304,26862,49195,1753,36372,27062,852,33645,32450,11086,10436,10242,11480,42326,18455,29375,20105,13993,20584,23641,44647,6690,34293,9960,32948,12296,29292,42981,48927,23505,918,5856,22110,41404,4945,24669,27620,28090,6059,29467,12401,47791,28117,12249,14624,8770,10207,6297,32292,7828,11363,48763,32705,19418,21524,10964,48156,12685,361,4241,7076,18256,9086,35110,34243,738,29593,2723,39946,9462,31657,48673,18123,12554,26152,34441,12090,1389,34269,23296,26087,5272,5167,3476,24011,37465,2886,45573,10144,35801,9618,43999,20170,1472,39590,20057,41572,26698,21753,47349,25070,13874,10942,38716,31920,33135,45351,33544,32461,43195,14073,21678,3213,17117,12425,49764,26421,1114,15807,44491,8897,12451,41731,44123,32329,2029,2067,3115,25457,43922,41258,38940,15252,28912,3283,40679,48797,22650,49371,22764,12520,49739,28527,44949,48715,41667,44363,23420,17191,41989,35347,36818,40363,34653,35815,21483,34372,24495,2884,23373,7114,40117,30834,10278,47832,23410,12694,9831,24653,4465,30389,44367,20415,17372,17887,30637,4189,39654,34590,41871,5248,33065,28229,23073,29380,9521,46458,22778,28153,6168,13605,14359,39869,40767,1574,36189,40293,24312,49243,40067,15003,41227,20093,43980,5354,41967,38221,46454,14799,14174,5472,4593,3361,18569,2560,36891,35307,39668,15477,47914,26218,33977,27563,40889,41086,11964,28051,12713,39428,19332,41026,10780,33762,23037,21624,14612,19915,12086,8977,26179,7654,36619,41012,40396,33291,45796,18058,3417,36681,36872,48229,30348,32706,32826,37399,49920,35297,10118,19871,41247,14685,24503,20966,33796,5506,44303,9939,17302,26473,12141,4892,18799,8706,23356,48912,47475,43699,14494,29135,39556,33061,1869,37597,3778,15548,15507,1578,31307,12467,7395,6850,9992,24654,7547,35304,18797,4761,24464,46263,23512,2373,15676,27335,28824,11045,41270,18918,10704,18015,28028,41746,16279,27741,16793,48097,2581,40825,22897,14821,24721,39372,30114,5299,1922,37253,47094,12666,6628,5422,2804,32313,4515,31637,19509,17492,16234,24557,45663,40112,35538,34118,24730,29283,26881,8433,2975,16007,11376,44659,46565,28609,18148,11573,34391,16230,8280,18328,41348,35984,39778,1537"
0(t0)^0(t1) ^ t0.ORIGIN_AIRPORT=t1.ORIGIN_AIRPORT ^ t0.FLIGHT_NUMBER=t1.FLIGHT_NUMBER ^ t0.DESTINATION_AIRPORT=t1.DESTINATION_AIRPORT->t0.AIRLINE=t1.AIRLINE,0.000021608,0.9517601043024772,"11045,13645,40767,33274,17428,354,23335,2285,19127,13758,16106,9282,3115,26853,5167,14073,26955,43999,6515,41086,49178,36681,24348,22426,47791,42981,19253,9831,31894,46454,15076,43195,19113,28562,32787,5542,47663,15197,30504,2303,14613,7076,15852,47888,41985,49309,30138,37847,21072,33314,36841,15690,32144,6690,12425,477,13380,26580,19328,26467,28912,31091,8770,26218,27773,22107,13689,20371,10448,10072,18455,1413,42149,47296,45162,44335,45796,29740,9462,4761,5622,32778,41572,7172,15477,38570,24058,41348,41967,19871,28467,32894,34210,38501,32148,24557,15360,25226,44303,23373,24277,1615,27388,43387,28599,10118,12713,43445,31307,30479,39996,4731,4723,46525,16035,33918,21347,35969,23616,8706,23073,20489,43699,36189,8977,32461,46409,17681,4983,12777,37489,24464,42033,42769,46085,26698,14299,25297,13460,891,21483,14359,22881,42254,9648,26841,30331,1572,2704,42191,49371,28609,24312,31326,6628,44123,40730,41026,15237,7547,7261,3155,9939,40363,29283,17683,1642,31351,13184,44109,37329,27625,34269,32450,38716,42910,20105,19396,27711,24503,20415,20069,32060,20966,33645,7828,16161,1595,36015,36777,15609,19561,48097,20314,2034,18127,26053,23499,20914,6297,4241,19256,6503,37983,21737,15678,48998,33977,12871,3361,24446,28527,14821,3990,1402,27741,44949,36818,39750,1876,5200,31180,39590,23198,2230,45744,21787,21373,48229,7007,2385,33544,8119,23368,48797,40396,18797,10442,6575,4892,16210,35634,44017,21733,41012,31824,36925,38479,6056,47660,21569,32826,1273,26881,31053,9668,47094,6695,40358,7640,14799,19477,19915,23410,19685,49471,21972,33464,17036,31153,45774,260,49920,13270,1251,17558,24384,32551,26432,28357,22113,27563,35347,35110,14704,18123,37253,10395,28701,23485,47475,34590,467,7907,33371,17269,15560,31753,13072,23037,9636,41667,29033,22095,46263,39926,34079,40945,22034,852,18328,9521,45626,5966,49195,8716,16477,30922,2029,27968,11927,48919,43633,48161,28798,4332,38780,39264,9130,35434,7930,11480,4435,29892,25070,42653,26197,33506,3205,3476,46895,14511,40117,9444,8801,24730,1092,37399,49764,2884,4364,42172,36619,2609,32656,16234,47068,5755,23831,42258,5098,37617,39524,37220,31152,47108,13249,48763,40112,13804,1964,49604,1753,31476,2886,27974,12763,38159,29716,22972,28051,9992,9610,10964,15138,45804,17664,39324,48673,10144,46531,10704,1869,21678,29375,38414,33875,30389,17117,27335,48156,522,14880,32864,24761,2804,3789,49521,48373,10670,5269,11573,29135,9960,24011,2373,43466,38215,15548,34441,6059,23937,37494,5494,19796,30114,38221,14227,16746,23420,40686,34083,6850,14948,1389,37862,44728,18009,16954,43480,46490,39556,45169,16167,26747,26538,27393,20170,10368,4033,13396,41804,31195,5856,45569,42994,20333,37927,44766,49108,30632,7842,5506,43557,13605,33061,35682,7767,47832,2581,39566,37702,24495,26087,34520,36658,36335,3325,41569,8433,15003,42857,30666,30834,12520,25208,42660,45185,9618,39654,7523,46988,12513,12931,49957,25140,1906,26628,38081,24653,31648,6408,34293,2744,16230,5299,18648,45833,16850,10860,33276,43928,7654,35731,15252,12558,21157,20290,39457,36193,44439,11363,12141,28229,20225,20525,34833,39778,31384,32673,47112,9321,41070,13874,41138,34971,35815,773,1537,26152,11494,30971,41000,24669,27062,5366,24258,2101,49174,48715,27620,6212,23662,25783,4796,34950,12694,47440,33505,7114,30300,28142,23264,34243,38940,21117,6166,24535,31937,22764,10436,1919,5980,25458,32027,41270,30933,41258,18058,4106,34391,38712,6364,41404,39946,13833,4945,45351,47594,5272,8961,14975,29288,46598,6397,39027,22387,47349,14294,10207,44367,30396,32000,9843,24777,33065,47012,10242,36372,38336,23296,9252,31920,37228,24721,49047,22778,18569,15536,12401,45343,33762,30871,17302,17939,25184,14274,30305,5247,38497,28153,19520,20093,11443,20252,40293,15578,4465,23356,44442,34975,27817,45092,49465,927,1958,22650,29380,4515,1114,23492,24853,10942,34117,41272,47520,39814,35448,4593,4100,47914,44054,16949,45434,12096,15266,19160,40135,971,14260,29897,45779,39250,43951,9242,39010,49078,30741,43133,23712,32599,29910,18256,32292,10458,16733,45573,645,6416,22436,10031,49243,47078,21524,39306,11361,15863,30382,31657,32824,18410,12995,13466,30198,24136,37882,43658,12467,19418,14624,18245,6168,2356,49763,16118,15807,33135,21567,21069,40067,7931,17231,45663,39428,30918,23749,7798,12586,30837,37381,18015,11921,26154,1902,46344,15493,34597,44647,22969,32631,3213,35129,17045,39288,32352,31962,30858,23600,658,44363,42889,8897,35304,32313,10277,20769,14174,18361,17492,1472,39869,7718,34762,18037,33982,41227,32174,4090,3730,9617,41917,45882,31936,27237,35297,41251,46463,2347,12451,44992,26179,3358,33796,33193,1441,44491,11376,42020,2723,45006,49008,34757"
