ree,support,confidence,error
0(t0)^0(t1) ^ t0.TAXI_OUT=t1.TAXI_OUT ^ t0.FLIGHT_NUMBER=t1.FLIGHT_NUMBER ^ t0.DEPARTURE_DELAY=t1.DEPARTURE_DELAY ^ t0.CANCELLATION_REASON=->t0.WHEELS_OFF=t1.WHEELS_OFF,0.995,0.9951990398079615,
0(t0)^0(t1) ^ t0.FLIGHT_NUMBER=t1.FLIGHT_NUMBER ^ t0.DEPARTURE_TIME=t1.DEPARTURE_TIME ^ t0.CANCELLATION_REASON=->t0.WHEELS_OFF=t1.WHEELS_OFF,0.9896,0.9911858974358975,
0(t0)^0(t1) ^ t0.TAXI_OUT=t1.TAXI_OUT ^ t0.SCHEDULED_DEPARTURE=t1.SCHEDULED_DEPARTURE ^ t0.FLIGHT_NUMBER=t1.FLIGHT_NUMBER ^ t0.CANCELLATION_REASON=->t0.WHEELS_OFF=t1.WHEELS_OFF,0.9926,0.9927985597119424,
0(t0)^0(t1) ^ t0.TAXI_OUT=t1.TAXI_OUT ^ t0.SCHEDULED_ARRIVAL=t1.SCHEDULED_ARRIVAL ^ t0.FLIGHT_NUMBER=t1.FLIGHT_NUMBER ^ t0.CANCELLATION_REASON=->t0.WHEELS_OFF=t1.WHEELS_OFF,0.9958,0.995999199839968,
0(t0)^0(t1) ^ t0.TAXI_OUT=t1.TAXI_OUT ^ t0.SCHEDULED_DEPARTURE=t1.SCHEDULED_DEPARTURE ^ t0.DISTANCE=t1.DISTANCE ^ t0.CANCELLATION_REASON=->t0.WHEELS_OFF=t1.WHEELS_OFF,0.9908,0.9911964785914366,
0(t0)^0(t1) ^ t0.TAXI_OUT=t1.TAXI_OUT ^ t0.SCHEDULED_ARRIVAL=t1.SCHEDULED_ARRIVAL ^ t0.DISTANCE=t1.DISTANCE ^ t0.CANCELLATION_REASON=->t0.WHEELS_OFF=t1.WHEELS_OFF,0.9938,0.993998799759952,
0(t0)^0(t1) ^ t0.TAXI_OUT=t1.TAXI_OUT ^ t0.SCHEDULED_TIME=t1.SCHEDULED_TIME ^ t0.FLIGHT_NUMBER=t1.FLIGHT_NUMBER ^ t0.CANCELLATION_REASON=->t0.WHEELS_OFF=t1.WHEELS_OFF,0.9896,0.9903923138510808,
0(t0)^0(t1) ^ t1.CANCELLATION_REASON= ^ t0.DISTANCE=t1.DISTANCE ^ t0.DEPARTURE_TIME=t1.DEPARTURE_TIME ^ t0.CANCELLATION_REASON=->t0.WHEELS_OFF=t1.WHEELS_OFF,0.976,0.9775641025641025,
0(t0)^0(t1) ^ t0.TAXI_OUT=t1.TAXI_OUT ^ t0.SCHEDULED_DEPARTURE=t1.SCHEDULED_DEPARTURE ^ t0.ORIGIN_AIRPORT=t1.ORIGIN_AIRPORT ^ t0.CANCELLATION_REASON=->t0.WHEELS_OFF=t1.WHEELS_OFF,0.9602,0.9607764658795277,
0(t0)^0(t1) ^ t0.TAXI_OUT=t1.TAXI_OUT ^ t0.SCHEDULED_DEPARTURE=t1.SCHEDULED_DEPARTURE ^ t0.SCHEDULED_ARRIVAL=t1.SCHEDULED_ARRIVAL ^ t0.CANCELLATION_REASON=->t0.WHEELS_OFF=t1.WHEELS_OFF,0.9826,0.9827965593118624,
