ree,support,confidence,error
0(t0)^0(t1) ^ t0.ORIGIN_AIRPORT=t1.ORIGIN_AIRPORT ^ t0.DESTINATION_AIRPORT=t1.DESTINATION_AIRPORT->t0.DISTANCE=t1.DISTANCE,0.00044259,0.9952999910047675,"19733,8709,17858,17036,10500,18074,14233,10479,14115,17121,6373,16875,16117,9520,16620,14414,12689,7455,15652,17866,17421,7263,16992,19723,4475,2331,12208,19013,10884,2132,13372,15964,17033,10168,12913,9509,17477,1584,6037,18014,17060,8617,11834,10448,18816,10484,5760,17563,8648,1282,2709,5637,15778,6769,11071,11604,11092,7753,19190,9817,14121,10482,12616,10224,19757,13203,16861,11331,5186,4358,8082"
0(t0)^0(t1) ^ t0.DISTANCE=t1.DISTANCE ^ t0.DESTINATION_AIRPORT=t1.DESTINATION_AIRPORT->t0.ORIGIN_AIRPORT=t1.ORIGIN_AIRPORT,0.00044259,0.9682669904505627,"9955,19532,19981,19127,459,3366,11933,14438,8141,17640,5474,5796,15892,13121,11378,18380,400,5957,2419,12974,9147,14789,7409,2261,18993,5007,5406,5721,17291,3741,306,4096,7308,255,8136,12861,8650,3522,13046,5640,3063,16134,18726,2729,14523,12349,10492,19534,7953,12148,1242,3210,18816,8118,1135,12574,4793,3542,11690,6083,15177,10889,5108,4129,14615,2888,253,18344,14879,12531,13088,505,2254,18140,9412,19403,19346,1761,10,15599,16691,19336,19701,4041,15027,1318,1126,14937,8975,2423,18877,17142,5290,6625,6647,11636,2305,2522,6553,10361,19608,2153,13514,13734,4625,1487,9220,18024,12635,1697,3852,14239,369,7811,7870,13829,5318,17667,9011,3792,2008,10881,18921,1282,18672,10238,7462,10311,18173,9379,7526,19569,1097,9565,8735,19769,3831,15409,16716,2255,8698,2555,10864,10045,18396,16698,5286,837,15025,2401,3255,15368,7087,17887,19230,11407,11021,15348,19990,17916,16155,8221,10823,3547,15014,4776,15213,4679,3879,17371,19342,9777,543,2715,10786,7932,14245,14847,16526,18251,15896,7371,3888,10370,11887,5185,13959,17087,5901,2659,2741,2290,13457,6983,12236,9364,19707,1988,7842,409,18793,6907,11210,6076,9520,9557,18670,2939,10655,19567,19904,16020,17828,2050,15990,13225,11940,15317,18732,3203,11121,7807,807,5996,2265,11425,4343,14979,13430"
0(t0)^0(t1) ^ t0.ORIGIN_AIRPORT=t1.ORIGIN_AIRPORT ^ t0.DISTANCE=t1.DISTANCE->t0.DESTINATION_AIRPORT=t1.DESTINATION_AIRPORT,0.00044259,0.9666280822067399,"18153,4581,11884,19456,14579,17013,17303,5723,12875,18434,14480,19646,2972,3220,16788,2078,19214,18148,4829,9820,6337,5486,5530,15759,15016,15875,14176,13665,11501,11257,19740,11010,7794,3813,9485,13989,5598,12545,905,12803,18767,14931,14823,18526,13688,3775,17801,1094,6328,2811,17025,14345,8626,3251,1192,14597,17095,2532,10818,12786,13244,11292,8176,18038,11942,18116,14570,17606,12096,1491,15794,14184,4852,1784,19721,7264,8461,17375,108,17847,979,3665,17605,19830,12414,3298,9567,5587,9006,15753,5926,10466,12487,828,19378,18313,17519,15718,12160,3243,7387,17258,17378,7641,15768,15611,3079,2151,1727,3303,10784,15780,18514,18327,17848,8959,11477,16015,19257,7455,14747,4001,3329,10065,11657,12827,15861,10727,1931,7314,7232,8953,4616,16688,2412,16455,18302,6300,3560,9414,15992,15749,19300,19438,15961,4213,9126,12847,4483,2797,9185,1600,15763,18221,16579,2136,19703,17903,12298,15729,16261,16273,1711,18923,18770,19287,16744,14977,17875,11154,1607,2331,9864,15371,16435,19700,6366,14743,5808,12807,7487,8746,8285,2594,19330,14234,14067,19339,7109,5253,3008,1754,15466,11842,9031,16558,7444,7768,17542,3960,3515,4351,11071,9266,17562,18974,12433,9531,10601,5116,3781,17187,5952,11201,3543,10180,16598,1853,16155,8206,10475,4330,18244,6551,4024,2653,6369,3621,2220,19379,11505,6221,16623,4547,7179,11801,10893,13842,15264,9482,5291,3597,19484,6204,18080,13206,534,13407,17746,12369,3542,8038,5383,14956,13668,17325,4918,14639,16967,2400,2640,8878,7657,15600,3371,2761,3435"
0(t0)^0(t1) ^ t0.FLIGHT_NUMBER=t1.FLIGHT_NUMBER ^ t0.DISTANCE=t1.DISTANCE->t0.AIRLINE=t1.AIRLINE,0.00003079,0.9522189577856811,"12694,10942,10436,14405,11361,19495,3700,6503,13681,11927,14437,3730,17428,12568,1964,2824,11480,1474,12871,18410,1441,17446,14535,9318,9771,15280,4983,1919,15578,16035,4361,13704,17359,18455,15237,1114,11832,17197,13758,6031,16230,15807,6059,8770,10278,9282,5951,12995,17231,4601,4465,852,12520,41,13576,11066,5506,14613,17397,17229,1251,11917,15496,3325,13874,5472,17372,6695,7523,6166,6168,18328,19251,19477,15536,14359,2373,14975,18797,1001,2466,19642,18971,6622,4515,4754,10242,14227,6690,18205,8716,17201,11020,19509,12758,16449,18009,8119,9960,3883,1876,2975,12513,19342,16210,19002,11374,14885,1625,14612,8332,11086,17664,19871,14438,13993,14685,7351,6297,17683,14260,1389,6850,19135,10442,5354,121,8811,17117,4332,1869,13460,5272,15076,11884,17302,13855,12296,1669,918,5167,3789,18804,15471,3283,1922,4927,5248,12763,14073,10407,16234,10072,4593,1642,18,7036,18356,7114,9359,18649,7506,19253,1615,4731,11736,1902,2560,3308,15477,11964,1572,17681,4780,3718,9610,6628,1472,1092,13381,19147,14821,4892,11573,9462,9521,8961,16142,12090,3155,19256,7007,7931,10670,13396,7172,11363,1537,12558,2843,3495,11443,12141,11207,17558,869,4796,16167,14375,15690,16949,477,10780,17045,10458,3417,3361,9107,9617,7930,2230,13022,826,14548,2067,15733,5864,18363,3476,7654,8360,10368,18245,18361,1402,15548,11303,10115,7191,9648,13380,9843,19113,15609,10612,2804,9992,11799,12253,15003,8801,14880,6064,18570,9496,8161,4067,3922,19201,11494,17402,14624,9130,13128,10277,3538,7718,12467,359,11376,18015,17562,13804,1273,12571,17823,14172,18123,7733,10118,7640,3000"
0(t0)^0(t1) ^ t0.ORIGIN_AIRPORT=t1.ORIGIN_AIRPORT ^ t0.FLIGHT_NUMBER=t1.FLIGHT_NUMBER ^ t0.DESTINATION_AIRPORT=t1.DESTINATION_AIRPORT->t0.AIRLINE=t1.AIRLINE,0.0000214,0.9562109025915997,"11361,15609,9771,17397,852,826,5272,17558,5269,16167,7640,14405,14227,18410,19135,18797,15560,4754,11363,12558,19495,13758,8977,1669,4983,13396,19685,14880,8897,18570,7654,8770,6690,16035,8811,1114,14274,6297,3730,17359,1441,9359,16210,11494,4361,18015,17428,1642,2230,7007,18455,5506,17229,18123,6031,3155,3883,3718,14260,9610,9462,13380,1572,13437,15496,16230,11376,4796,14821,18009,12568,16142,1472,4945,6168,7351,19251,13460,17446,13804,9648,3922,2824,6850,18205,17045,18804,7718,2373,13576,15807,18361,12467,1876,1964,8961,17681,10612,15477,8801,12763,17231,3325,1902,5167,10442,4780,2804,11303,3789,14624,15578,8716,7931,7005,477,15536,14975,4593,19871,9282,10436,5542,10942,11480,15690,7798,10368,13704,14359,6059,14437,6628,10242,5951,10670,14375,7523,19253,2843,10072,9843,14535,12141,1869,15003,13874,11927,9960,16949,17823,3361,9750,11443,12513,8119,17302,11573,1092,4515,15076,3476,19256,16234,1919,3000,5864,12871,12520,14073,18245,15280,10118,18328,1273,14613,4880,1402,1474,7114,9130,12995,19642,6166,6695,15548,7172,2267,9992,6503,11736,9521,1389,4465,9496,9617,17683,12694,5247"
