ree,support,confidence,error
0(t0)^0(t1) ^ t0.ORIGIN_AIRPORT=t1.ORIGIN_AIRPORT ^ t0.DESTINATION_AIRPORT=t1.DESTINATION_AIRPORT->t0.DISTANCE=t1.DISTANCE,0.00044452,0.9959259611093287,"34934,38784,1282,17563,15964,47090,17858,9520,11834,36519,10168,32944,41866,47239,22506,49683,2709,2331,42258,12208,24145,18074,7753,24135,12616,19723,38698,31005,2132,15094,4475,15652,20145,47232,8617,17036,35461,21431,14115,19190,31199,7673,30299,25003,17477,19733,1584,24180,43771,16691,24447,6373,32585,27239,20207,43781,38372,13203,17421,34665,34004,33893,8082,26136,10448,19013,14121,5637,38906,38398,22039,27584,28622,11331,9192,12689,48703,32365,9509,44193,41637,481,17121,18816,21997,35844,8648,37614,10484,12913,46662,45522,48785,45797,37212,16875,15778,30516,17060,10500,14414,7455,44369,5640,47460,38586,36448,31167,45136,36234,16620,41429,22091,33146,17033,20918,31190,39804,18014,40891,47288,16992,44636,8709,25961,33229,22869,47202,14233,7263,48471,46134,6037,9989,5186,25635,33769,46789,11604,35631,13372,4358,43527,26107,17866,38345,10479,9817,11071,41039,21694,41764,47429,10224,22846,20765,45418,19757,47229,21480,37434,47642"
0(t0)^0(t1) ^ t0.DISTANCE=t1.DISTANCE ^ t0.DESTINATION_AIRPORT=t1.DESTINATION_AIRPORT->t0.ORIGIN_AIRPORT=t1.ORIGIN_AIRPORT,0.00044452,0.9676301463852967,"43842,2423,46576,25033,17828,43767,47277,807,2396,7932,15883,43774,33475,38500,20567,18704,5541,33791,38721,6525,59,21921,1761,5644,1988,32375,16134,1729,12171,2050,14979,37764,49301,8082,41831,24043,36406,12754,49729,12797,31849,7727,9002,1282,13121,37452,35196,30751,3586,3852,16067,8650,28968,49260,2741,22361,10664,37401,23237,30325,42022,11127,29943,21118,45769,31142,39637,9105,26835,23578,7526,30320,42307,22475,28581,7409,37528,15896,35155,24378,44413,13457,3255,40930,32781,22974,26898,37884,29481,1487,6076,44015,22638,13430,28095,34431,36389,2401,32137,26217,7462,15177,10881,9565,18582,38600,8661,38960,49408,44111,48988,20315,22933,48440,18344,3831,42399,21781,142,4096,4129,43238,9220,40325,12574,34435,23846,49994,26629,19981,18014,26925,18069,19904,44611,22362,19701,37686,41784,33048,38845,45872,8515,13471,49320,1438,10660,17667,40670,49822,255,11887,38247,4475,5721,22890,9801,28240,16526,24848,30341,20383,12974,23176,48313,46412,35446,49794,22151,20176,20788,35461,49671,46967,28976,5901,36566,15990,15213,3879,15643,36602,25682,25704,37419,15314,36442,62,7247,49514,32238,21802,41046,398,10360,1135,48475,9994,35447,21925,17931,47945,29025,46268,31376,5290,21945,31846,32652,18074,19342,26729,40258,10,49377,5831,2265,13953,24071,45332,32606,24703,18396,32745,31476,2715,25823,46253,36234,44628,9364,49321,37092,40439,17610,18398,24625,5211,30355,16673,11021,25807,23555,48805,44606,40688,22284,6320,44715,34241,2104,41315,26305,41526,46248,10238,19403,17952,24440,49962,42518,12986,10492,30321,10361,21270,32860,36024,14937,8476,21664,18816,33849,11210,19707,12689,47839,38815,48839,48920,38131,484,16300,45140,15571,20988,27988,29228,35033,1697,27296,13959,18793,28630,3702,10497,17142,42784,30480,33550,46284,11851,32565,16425,18339,41221,18140,48738,16228,40341,16716,36700,8136,27448,38436,20915,5007,10655,10370,30690,18672,36971,7471,22275,22849,39830,22884,8221,5318,25795,26574,44221,25792,49772,36080,3588,38147,24807,27057,1126,40187,22353,13088,41095,43566,18544,13978,5968,44760,18859,26961,29834,10889,31640,32376,34351,3547,5957,14245,32225,49365,38400,19090,41470,11121,253,42400,20844,9909,22629,2522,27861,5108,27051,9509,36113,29702,42404,24222,17371,2595,24357,7044,1242,31967,2939,965,23937,8975,17887,7308,10045,43367,45486,29683,23069,31956,47178,27272,18846,31670,48663,28662,2290,2261,32990,37785,35890,25096,38616,12635,21905,47986,46331,6553,6647,23604,19567,3210,6886,26162,9412,2255,2008,11940,41638,49300,47033,18726,29845,31921,43186,33934,43047,30158,19346,38665,37838,42604,19881,38928,13046,36605,4051,35415,14847,34163,43301,36422,8419,41957,46459,41651,48708,2659,48126,49622,33384,35462,31258,49974,4381,18993,22670,13734,19230,36116,40131,28628,4041,29578,43642,25215,42154,40816,18173,15027,20113,49443,32847,46152,16867,400,35323,19990,9557,5996,18380,12659,42965,45694,42704,8969,10387,42713,41617,8480,9011,34280,46010,344,4006,15409,4608,43764,48124,25764,39608,20926,2153,26107,16155,14523,18732,37738,24002,25493,36845,25558,12216,19769,837,15368,27310,48577,26436,3522,40569,25259,49771,28875,14789,1097,48969,32390,23566,42285,28835,15025,43269,12140,25432,47429,9520,12349,28880,19635,49990,15146,41462,40620,6896,33397,17640,31018,19362,23015,45828,43586,19336,14594,21716,38824,11933,2555,36906,30873,43140,26714,42202,46920,26822,4343,41964,38214,2254,23587,27663,31927,13777,6313,37117,29084,28876,4416,6983,18877,30013,18921,12391,25831,34121,38305,7811,20645,45099,37850,4776,10311,44769,409,40586,46860,45441,48846,43500,6625,40603,39338,23596,11425,23252,3939,46516,43737,34470,45385,39351,48958,2961,20535,27938,33513,47085,9188,47860,40967,27043"
0(t0)^0(t1) ^ t0.ORIGIN_AIRPORT=t1.ORIGIN_AIRPORT ^ t0.DISTANCE=t1.DISTANCE->t0.DESTINATION_AIRPORT=t1.DESTINATION_AIRPORT,0.00044452,0.9636379086984949,"17025,14428,19379,12160,3621,40995,26616,44917,17328,10531,16558,184,19189,29550,37033,6337,35748,12298,17606,33517,16155,22568,44408,28549,5587,18116,43642,12803,20661,31576,39039,43484,3329,38117,15041,8150,24631,13727,9980,25899,16967,41102,14977,42642,5291,5079,27241,37880,38591,18080,34852,26956,22154,31016,42134,42868,5926,30107,40647,47405,33479,39798,12614,3435,31853,905,5808,24232,9531,8746,6300,30278,36661,4968,16040,26659,46893,2747,8461,34934,27775,46216,31926,18506,25071,3781,2331,39158,26016,24110,17746,8278,19257,33329,28239,11942,2594,3303,10405,11477,44657,1782,17696,19300,33019,48340,44114,40032,23757,34518,49736,45369,42013,41308,5240,40893,22773,32632,1125,19185,24402,6687,49553,40153,18153,30918,38293,23538,12363,16744,13667,4351,16057,11501,18148,10404,48729,38854,46522,37544,2151,21081,34570,28715,41937,20930,38482,35399,18005,32980,27736,8809,38749,47334,43541,34484,13989,15371,8485,12402,30275,40239,45307,7224,9414,11292,1192,21527,9430,2136,48139,36799,35689,4829,23075,15763,28860,35905,40965,9485,23830,29634,39261,21504,4786,16623,20483,22194,34783,33218,28982,30428,12545,46089,11270,36639,41889,21584,5423,1094,4213,32069,1991,44327,3936,24910,43161,28126,32278,1196,47504,11657,39407,15961,13842,37898,1931,13760,29895,33548,23726,37874,48626,7444,8038,32287,6039,33998,30212,14312,33343,46446,26753,28674,43509,9864,158,9818,16332,15600,15753,4581,15264,37148,31148,6551,38226,30065,10115,23154,2972,21487,11392,19646,40195,28927,14176,24441,13923,42368,28084,29140,45301,13244,34919,19609,19240,49329,21965,2078,13799,4877,34504,49137,7657,41436,31043,18526,14234,12487,39782,11010,25945,29296,18435,37114,22729,30392,17903,40377,31807,13668,43994,49065,35954,3560,22483,41399,45310,12414,17562,42958,31204,34553,19378,36771,48940,3691,27328,40338,36419,35247,4547,14045,17125,8748,40964,26969,42106,22346,38994,43936,9482,3960,23263,42284,35908,18770,25450,49938,21728,33040,33529,11884,9566,15518,18767,31618,6496,2400,31818,21643,6221,16647,6230,40617,32862,17375,27191,15759,7792,26770,30395,49584,40958,5106,25047,10784,22084,36571,20331,2412,14747,40851,11268,13940,17848,40238,46909,3079,39093,32887,32663,35060,27281,46501,19438,2393,32797,16579,45782,21377,42018,37723,27843,45377,108,28484,37518,36920,1711,49451,5898,44460,8206,33418,46516,9569,24612,45465,47587,10727,35083,7487,11842,31412,503,41077,40355,19456,48546,14067,49043,15016,5486,9006,7179,19339,32307,30834,41341,47223,21548,7768,42650,10065,27361,47005,28702,28077,23860,28934,7109,26771,6328,26157,20909,48043,4918,22592,30109,40568,22400,42661,6369,27671,36178,12096,44498,16788,44499,22846,19740,36579,14743,15749,15611,47987,7838,3298,35012,34040,8213,47198,21257,29667,17519,22248,26397,21008,22051,2938,12847,16598,47217,21780,19330,32443,5324,26760,3775,37045,32845,25480,36329,42278,14579,17095,4852,25555,43795,46884,32087,43754,40878,3029,9266,22963,26061,26207,1784,20632,16261,42753,44671,840,23332,18434,37316,45596,27795,9820,22053,43132,37389,3008,4711,22477,32878,45397,4616,26572,33978,17378,44475,21936,37777,35320,46049,48634,34810,34123,37060,41658,31280,20484,42839,828,9185,43832,43840,17184,28578,22386,39766,38796,10475,28604,23861,39588,17091,3597,39334,11154,34888,42863,6725,48251,40902,39887,26038,1754,11111,33968,7455,979,38666,35713,41450,40278,20149,25700,25075,47824,14823,24260,12875,36814,17605,5985,15794,47910,34253,9126,38698,7387,48656,9456,43799,49023,32142,32450,47593,20973,16455,41547,14931,19700,26109,41088,44925,25117,21358,30374,30915,21835,11257,39789,33731,3782,49602,5723,43766,15780,38906,8878,38810,2532,23379,12807,12369,16273,41100,41573,31855,21768,14345,40614,18313,3117,17847,20774,27575,42830,39348,49653,9567,11801,18302,31436,24537,42212,36373,30867,33817,48216,7264,2811,46094,1600,8626,35853,18038,33092,43537,28924,43250,38420,9892,3444,20452,36092,44827,24445,28539,20145,33726,45863,11071,22691,45127,45881,38963,34637,42992,44971,24983,46362,18552,46666,37699,31190,40926,47173,37256,20278,45524,7794,39980,31003,3371,14731,24522,13688,3813,49198,26146,38594,43667,45494,34559,29149,1853,13006,21116,49659,1727,25235,34418,4001,49741,25425,11505,26910,36140,19830,13972,37257,31319,36519,43316,33085,48406,22344,49000,4330,1214,40645,8946,27266,5598,10893,47239,26786,40931,43977,1244,35782,39854,42515,33148,2797,22833,13407,1735,18218,22538,48456,32448,30172,28199,35769,515,24051,45922,27435,23083,20812,3542,28192,33332,19721,33870,20610,26573,36728,6316,33208,24860,36871,14184,12827,44641,5924,10818,17325,40517,10180,40594,17875,34727,14570,13206,8195,19287,18514,10601,39456"
