ree,support,confidence,error
0(t0)^0(t1) ^ t0.ORIGIN_AIRPORT=t1.ORIGIN_AIRPORT ^ t0.DESTINATION_AIRPORT=t1.DESTINATION_AIRPORT->t0.DISTANCE=t1.DISTANCE,0.00044259,0.9952999910047675,"9520,10224,16620,17563,18074,15964,12913,10479,8617,19723,16875,11071,10500,5760,2132,18014,13203,19733,17060,19013,8709,2331,7455,5186,17858,14115,9817,11834,12208,17033,17036,19757,5637,2709,17866,18816,16861,1282,13372,10168,14233,14414,10484,8082,15778,10448,19190,10884,7263,9509,4475,8648,6373,1584,6037,16992,12689,15652,10482,7753,6769,12616,17477,14121,11331,4358,17421,11092,17121,11604,16117"
0(t0)^0(t1) ^ t0.DISTANCE=t1.DISTANCE ^ t0.DESTINATION_AIRPORT=t1.DESTINATION_AIRPORT->t0.ORIGIN_AIRPORT=t1.ORIGIN_AIRPORT,0.00044259,0.9682669904505627,"2555,9777,9565,8136,17640,12236,16155,12531,13088,16716,19230,7526,4776,19127,2729,5290,2050,5474,5108,2659,16134,7870,10881,2522,19769,11636,1697,9955,7308,19904,18396,1097,10361,6553,17142,2008,2265,13829,2939,5640,11940,3255,3203,19346,14847,14979,5406,10864,19707,19608,14879,1761,18251,19567,10311,3547,9220,10655,4129,9412,12974,19534,10492,2715,5901,18380,12635,19981,2419,18877,8650,10,3522,14438,10786,17667,1135,400,4625,13959,837,3542,459,11425,15027,2261,12861,7842,17291,18993,11887,11378,2423,18672,7807,2254,807,13121,543,2290,4343,13457,4096,2741,15368,3852,18793,12349,3879,18024,3741,15213,6083,1318,3888,11933,7811,18670,8975,7409,8118,11021,19336,15892,409,15177,15014,15599,6076,1126,7462,6983,255,16691,14523,10045,15348,5957,19990,8698,13734,1282,17887,18816,16526,18140,17371,4041,6647,17828,7932,3210,17087,12148,7371,5318,369,11407,9557,4793,3792,10370,7087,2255,1988,14937,1487,3366,14789,13046,13514,16698,8141,18732,19532,15025,253,5796,10823,5721,6907,5996,9364,18726,13225,3831,11121,14239,9011,19701,9147,6625,19569,4679,2305,15317,14615,1242,2888,10889,18173,16020,14245,15896,17916,19342,306,5185,9379,13430,18921,2401,5007,11690,3063,15990,12574,15409,5286,19403,10238,2153,505,11210,8221,18344,8735,7953,9520"
0(t0)^0(t1) ^ t0.ORIGIN_AIRPORT=t1.ORIGIN_AIRPORT ^ t0.DISTANCE=t1.DISTANCE->t0.DESTINATION_AIRPORT=t1.DESTINATION_AIRPORT,0.00044259,0.9666280822067399,"2078,5723,15264,4483,15794,3243,2532,12807,1192,5253,12875,13665,14956,17519,9266,18116,18526,6221,7264,16261,11942,17303,17847,11505,12803,16623,5486,4852,15875,2797,14579,8176,3621,3597,11071,7657,18221,3303,16435,9006,15466,19830,11201,17025,12433,13688,13989,19700,9864,17848,828,10466,905,17325,2331,14823,979,5598,11801,11154,18153,19456,17013,11842,13244,5587,9567,3329,17258,18302,18767,3435,18327,9185,17801,7387,14743,5291,18244,6366,2136,3220,8878,18923,8626,12786,11292,5808,19339,15780,15992,16967,1607,2594,3008,18770,1711,8461,14747,17606,7768,13206,15749,9126,15768,15759,17605,3560,16155,16598,6551,8038,15600,108,8959,4001,9482,14480,2220,9820,19484,14176,6369,3371,18514,9414,3813,19438,8285,14570,12369,19300,19646,3781,3298,17562,18080,10475,4351,19287,19740,1727,4829,12487,7179,12545,17187,17903,12847,16744,10065,1784,2653,17095,2811,7641,3960,14234,7794,3542,7487,14931,8953,2412,4547,13668,7314,17542,16273,15861,15729,15611,12414,12096,10818,1491,2400,4918,16579,15016,2640,5383,8746,13842,4616,7444,14597,10601,12298,7109,1853,18038,18974,19257,19379,10784,11010,11884,534,18148,1600,19703,14184,2972,11257,3775,14067,3515,16788,10180,1094,17375,4024,2151,9031,18434,15961,5530,5952,16015,3665,5116,6337,14639,15371,3543,15753,10727,16455,8206,7232,14345,19330,7455,6204,16688,4581,9485,17746,12160,16558,13407,5926,4213,1931,4330,11501,3251,6300,3079,19378,19214,11657,10893,15763,17875,15718,12827,1754,14977,19721,18313,17378,11477,2761,6328,9531"
0(t0)^0(t1) ^ t0.FLIGHT_NUMBER=t1.FLIGHT_NUMBER ^ t0.DISTANCE=t1.DISTANCE->t0.AIRLINE=t1.AIRLINE,0.00003079,0.9522189577856811,"19002,1537,12571,1114,8360,2843,5167,15237,6059,11573,12995,4593,17359,1869,17823,18245,13855,16035,1876,15733,11066,3730,11917,10458,9617,19342,12141,14359,14405,10368,11020,6297,1474,10278,18797,12513,18328,19113,15496,4361,8161,9282,9359,17117,1902,9648,10442,14548,18363,11884,16949,5354,5472,9130,11927,16167,17397,7640,14624,9107,16230,8332,6850,17197,1472,3789,7172,4067,17402,3718,14975,10436,15609,13128,11480,14685,15807,17428,11799,19871,12694,3155,359,17683,9318,10118,17372,9992,4892,13576,10407,4332,18361,2560,10115,2804,5951,6503,2824,17681,19509,14821,19251,14073,4780,3283,11361,12763,9496,12467,18015,8716,18804,6628,7036,3495,4465,4754,3700,17045,2466,13381,9771,13681,12296,14438,918,13022,7930,15548,7718,15471,18,16449,11736,15536,14880,13460,1615,12568,17229,7191,19477,6031,19253,14437,11374,6690,18205,4601,19642,15280,14535,15578,18570,18455,14885,19147,16142,11207,17562,5864,19256,8801,16210,13758,12558,18009,1441,852,11443,5272,19201,7506,7007,13396,14612,3000,2373,41,18410,11494,18356,7523,2975,18649,826,15690,4731,17231,11376,12253,15076,8770,13380,9521,10780,13993,4515,4796,1001,1092,10242,1922,13874,1642,10277,8961,12758,7351,1402,3308,15003,13804,14613,11964,477,4983,18123,14260,6166,5506,17558,12090,11363,17201,18971,19135,12871,7733,15477,6695,1625,17302,9462,19495,17664,7654,11086,1919,8811,3883,14227,8119,13704,3476,5248,9610,6064,9843,3361,869,10612,7931,1964,2067,1251,121,4927,2230,3417,7114,11303,10072,1572,1389,11832,1669,3922,6622,10670,6168,3325,14172,3538,9960,14375,1273,17446,12520,16234,10942"
0(t0)^0(t1) ^ t0.ORIGIN_AIRPORT=t1.ORIGIN_AIRPORT ^ t0.FLIGHT_NUMBER=t1.FLIGHT_NUMBER ^ t0.DESTINATION_AIRPORT=t1.DESTINATION_AIRPORT->t0.AIRLINE=t1.AIRLINE,0.0000214,0.9562109025915997,"4515,18797,1114,1441,1474,11303,15280,4983,6059,7005,9960,9282,4780,10368,9130,9610,12513,11443,13874,1902,14880,19685,17558,5167,11376,14274,1572,10072,13804,15807,9521,11736,10442,3000,18245,12763,15609,13437,3789,15477,8119,13576,3718,14227,15548,4593,5864,7114,9992,18410,7640,1472,9771,1869,11480,3361,12871,5272,8977,14375,1642,7654,12995,3730,3922,13704,15076,6297,2267,11361,6503,7351,10612,5542,10242,852,17446,12694,2230,6850,14405,6168,6695,15560,4754,9843,1669,9496,13396,16167,10670,15578,17045,18804,14260,19135,17302,14975,9462,4361,7931,16949,12520,11363,10942,7172,14535,6031,17428,5951,14821,1402,9750,4945,7718,8801,6690,15536,15690,18570,477,4465,3883,17229,8770,2824,19253,3325,1389,6166,5506,12558,1919,12467,18328,18123,2843,6628,17683,8716,13380,11573,8961,10436,16230,17823,17681,16210,11927,14613,14437,7798,1092,15003,14073,3476,4880,3155,8811,19642,12568,826,16234,9648,14359,13460,18205,18455,17359,9359,19256,12141,4796,8897,17397,16142,15496,11494,7007,1964,1273,2804,5269,9617,14624,5247,18015,7523,17231,19871,2373,16035,19251,1876,13758,18009,18361,19495,10118"
