ree,support,confidence,error
0(t0)^0(t1) ^ t0.ORIGIN_AIRPORT=t1.ORIGIN_AIRPORT ^ t0.DESTINATION_AIRPORT=t1.DESTINATION_AIRPORT->t0.DISTANCE=t1.DISTANCE,0.00044259,0.9952999910047675,"14115,17858,15652,11071,8082,5760,9520,10500,19757,14121,19733,10484,5186,16861,10479,16620,13372,17033,15964,10884,7455,16117,10224,15778,17421,6373,7263,5637,11834,9509,12689,1282,14414,17477,8617,2132,8648,10482,18074,16992,1584,17036,9817,16875,19013,12913,11092,7753,10168,18014,11331,12616,19190,18816,4358,17060,11604,6037,8709,4475,10448,13203,2331,17121,6769,17563,14233,19723,2709,12208,17866"
0(t0)^0(t1) ^ t0.DISTANCE=t1.DISTANCE ^ t0.DESTINATION_AIRPORT=t1.DESTINATION_AIRPORT->t0.ORIGIN_AIRPORT=t1.ORIGIN_AIRPORT,0.00044259,0.9682669904505627,"14615,10655,4793,9364,14245,19569,7811,12574,409,17667,11021,9412,10492,7462,2423,7087,9955,3879,9147,4096,11690,19534,11121,13225,19532,18251,18726,5286,17828,13046,2419,9379,8118,15599,17371,2153,19701,18877,19707,16526,19990,3255,15025,15990,459,7308,9565,13457,3547,19336,6553,12974,5290,306,3831,2401,5007,18380,15368,4343,2522,9520,13121,14979,5108,15409,2715,18672,2729,2741,1487,2555,5640,13734,18670,16134,1126,16716,8221,18921,17142,5901,8136,19981,19403,7371,3852,19346,1761,369,7953,14789,1097,1135,2290,253,11210,3888,16698,19342,6907,5318,1242,5796,17916,6083,18344,5996,18993,3210,18140,10889,10786,4679,11940,11425,13514,5185,10864,9777,14438,13430,15027,1988,10045,2050,3063,2939,15177,3522,4625,15892,7932,837,6647,255,15348,17087,1282,15317,16691,9011,18396,9557,11407,14847,18816,11887,11933,12236,8735,2255,15896,2254,2008,18173,7870,14523,5721,505,1318,3203,14239,18024,10238,6983,10311,19567,9220,15213,7842,17887,7409,17291,7807,4041,5474,16155,11636,10361,543,18793,19127,19769,8650,5406,12861,2659,1697,10,4129,12148,13088,6625,12349,3366,3542,19904,18732,14879,807,12531,19608,11378,8975,12635,13959,3741,2305,6076,2265,3792,14937,5957,2261,7526,400,8698,8141,13829,15014,2888,10823,17640,10881,16020,19230,10370,4776"
0(t0)^0(t1) ^ t0.ORIGIN_AIRPORT=t1.ORIGIN_AIRPORT ^ t0.DISTANCE=t1.DISTANCE->t0.DESTINATION_AIRPORT=t1.DESTINATION_AIRPORT,0.00044259,0.9666280822067399,"15753,1931,18434,19700,1853,7641,4483,8626,15794,17801,8176,7455,7179,12545,3329,3303,19257,4213,17746,3543,17606,18923,19740,7232,6204,16967,17848,4330,12786,3781,14956,6328,10727,10475,11657,534,14639,4001,17875,9006,3597,2640,19484,3665,2400,9266,17303,18080,5926,17013,18148,19456,14176,15611,18767,15718,19287,17325,2151,5808,3621,7794,5116,3542,2412,18116,6551,5383,19330,17847,14823,15861,17519,9126,2532,12298,18302,2078,18526,18327,11842,2220,18514,5253,11257,16435,11201,18244,17542,16623,3220,3960,14570,10893,108,13206,13665,8461,3515,3008,17562,13244,18221,15759,12807,14931,3243,9864,19379,4829,3435,14747,17187,17903,14184,4616,7444,11884,9485,9820,17375,12414,10784,16688,7768,18770,8959,16155,13407,9531,15875,15992,6337,4024,15016,13989,979,3560,4918,5952,16598,7387,18038,2797,19339,7314,19300,18313,12827,9031,3298,7109,8878,8746,14597,13688,11071,14977,19438,3079,19646,15749,8285,14579,2331,19721,828,9185,14234,12096,17258,4852,3371,16788,16744,3251,12847,10065,11505,11501,1727,5486,16261,12487,10466,15264,6221,11942,9414,2136,9567,14743,1754,11801,11010,4547,11477,11292,7264,18974,2761,17378,9482,16273,18153,8206,12160,13842,2811,1094,4581,10180,17025,10818,15768,14480,14067,12875,19703,4351,14345,7487,2594,1711,16015,15961,5530,11154,13668,12369,17095,16455,6300,15729,5723,12803,2972,16558,1192,5291,19214,1607,905,19830,5598,3813,8953,12433,15763,19378,15371,15600,17605,1784,8038,2653,10601,6366,1600,15780,15466,6369,16579,5587,7657,1491,3775"
0(t0)^0(t1) ^ t0.FLIGHT_NUMBER=t1.FLIGHT_NUMBER ^ t0.DISTANCE=t1.DISTANCE->t0.AIRLINE=t1.AIRLINE,0.00003079,0.9522189577856811,"3538,11799,17397,14359,19477,9992,4361,18797,8332,15807,11363,14405,4927,11927,7506,17562,9282,7172,11917,17446,15076,19251,19256,1537,1642,14975,11964,12520,12090,9648,5354,16142,15496,17683,13576,4780,4067,17197,8961,6622,5506,18205,18328,1615,19871,13460,13396,41,14624,12467,1625,4754,3495,8161,1472,8119,15733,7654,7523,13380,3718,10277,3000,6064,6628,1669,18570,17201,13022,14821,15548,7114,3700,12558,1869,12758,6059,3155,4983,10407,18410,4332,17664,11832,11020,14172,12568,13758,18,10670,11376,11573,10278,3730,16210,15003,4796,11374,1402,6168,2466,4465,1902,7930,3922,852,8801,3308,14260,477,14535,15578,12296,1876,10368,11736,19147,12995,11884,12571,3476,1572,19495,6850,918,9318,9521,13993,7036,15690,17681,8770,7640,2560,19342,13128,18971,18245,15609,15471,1001,12694,17402,18649,17302,15536,17823,1092,19642,6690,10072,14613,18015,869,1964,10442,9130,6166,12253,16449,17045,17372,16167,14548,9843,18363,1922,18455,5248,121,11361,4892,11494,826,17558,18804,1273,10242,8360,8716,14227,7718,2230,14437,4515,4731,18361,5951,2824,11207,9359,19135,10115,17229,6031,7931,7191,1474,3417,5472,19509,14375,15477,17359,1919,1389,7351,19113,2067,5864,16035,2804,359,17428,7007,14073,5272,13681,16230,9771,18123,13855,10942,4593,3361,10436,11303,11086,19002,9462,11443,12513,3789,18356,12763,15280,6297,1251,9960,12141,16234,2843,3883,2373,17117,14685,6695,13704,17231,3283,10458,13874,10612,14612,1114,11066,8811,7733,10780,2975,13381,13804,16949,14438,15237,9610,1441,5167,19201,10118,6503,11480,12871,9107,19253,14885,9496,4601,9617,18009,3325,14880"
0(t0)^0(t1) ^ t0.ORIGIN_AIRPORT=t1.ORIGIN_AIRPORT ^ t0.FLIGHT_NUMBER=t1.FLIGHT_NUMBER ^ t0.DESTINATION_AIRPORT=t1.DESTINATION_AIRPORT->t0.AIRLINE=t1.AIRLINE,0.0000214,0.9562109025915997,"852,14359,4796,15560,17359,13396,12558,11376,1474,5269,8119,11443,6297,6059,4983,18804,18361,14375,2824,12763,9359,4945,6168,1902,6031,13460,15548,14274,7172,17681,17302,13804,7718,10670,14975,7005,1092,12568,12513,15807,7523,14613,15477,19256,10942,3718,4361,477,1402,4465,1114,18205,2843,8770,13758,4780,3000,17683,3325,9521,13380,14624,15690,8811,11573,17231,7798,17823,16035,18245,5167,14260,11927,14535,16234,11736,12141,8716,13576,1964,1572,14880,6695,9130,1876,18328,13874,1472,6628,9750,7351,14073,18797,5506,12694,3476,2230,11480,3361,18015,14405,6850,12995,17446,16230,6690,7931,12871,7007,3730,19251,1869,18009,14437,826,19135,1273,10072,1642,1919,10368,16210,9771,9843,17229,9282,1389,11494,14821,15536,5951,6503,7654,15076,8977,3789,7114,10242,1669,10612,16949,19685,13437,12520,18570,16167,11363,15578,15609,14227,17558,2804,13704,5864,18410,17397,9617,19871,10442,15280,9610,4880,4754,9648,3883,17045,19253,10436,18123,8897,19495,1441,9496,15496,5542,3155,19642,7640,6166,18455,9462,16142,11303,15003,4515,17428,9960,2373,4593,11361,5272,8801,12467,3922,2267,9992,5247,8961,10118"
