ree,support,confidence,error
0(t0)^0(t1) ^ t0.SCHEDULED_DEPARTURE=t1.SCHEDULED_DEPARTURE ^ t0.SCHEDULED_ARRIVAL=t1.SCHEDULED_ARRIVAL ^ t0.ORIGIN_AIRPORT=t1.ORIGIN_AIRPORT->t0.SCHEDULED_TIME=t1.SCHEDULED_TIME,0.000006875,0.9649122807017544,"6192,9506,10550,19639,1354,3194,17605,940,17560,8433,16841,13793,19452,10920,18692,8460,7218,16657,5902,2929,19768,3917,5452,10547,19428,14684,16175,5621,14227,10857,8206,1158,5720,12706,7900,10756,4016,13086,6050,4403,10373,11742,16818,13232,7017,5030,2777,18789,916,10472,4799,16897,5717,16176,13255,7654,15743,12299,1477,10743,4047,3302,14534,7417,19662,15969,6597,3124,6527,15823,9669,7282,8208,6375,6008,13045,17011,16763,11586"
0(t0)^0(t1) ^ t0.SCHEDULED_DEPARTURE=t1.SCHEDULED_DEPARTURE ^ t0.SCHEDULED_ARRIVAL=t1.SCHEDULED_ARRIVAL ^ t0.DESTINATION_AIRPORT=t1.DESTINATION_AIRPORT->t0.SCHEDULED_TIME=t1.SCHEDULED_TIME,0.000007175,0.9676331759946055,"16831,10030,15017,15747,10552,2488,9947,9667,253,6694,12710,15712,7289,15223,13054,18035,10863,2806,11446,18985,2314,13419,16731,1716,730,14578,14467,16108,1235,3842,6382,17132,13771,16063,6375,16326,8546,9919,2644,8938,6732,11788,931,7703,14206,585,5253,15228,5711,16692,11515,15628,10450,8383,3732,2433,13320,11577,4325,15840,2708,13443"
0(t0)^0(t1) ^ t0.SCHEDULED_ARRIVAL=t1.SCHEDULED_ARRIVAL ^ t0.MONTH=t1.MONTH ^ t0.FLIGHT_NUMBER=t1.FLIGHT_NUMBER->t0.SCHEDULED_TIME=t1.SCHEDULED_TIME,0.000002725,0.9784560143626571,"14253,8133,1912,3514,18983,10530,9053,7458,4636,7803,18647,16971,16792,10261,8614,1737,11732,3791"
0(t0)^0(t1) ^ t0.SCHEDULED_TIME=t1.SCHEDULED_TIME ^ t0.SCHEDULED_ARRIVAL=t1.SCHEDULED_ARRIVAL ^ t0.ORIGIN_AIRPORT=t1.ORIGIN_AIRPORT->t0.SCHEDULED_DEPARTURE=t1.SCHEDULED_DEPARTURE,0.000006875,0.9835479256080114,"6210,4545,11766,7094,18740,9053,15654,19397,17115,420,628,7706,12588,6959,16584,16656,8422,14517,10511,18408,6687,3188,18712,14128,15639,15729,4209,16618,5476,518,17113,1717,4172,16989,19122,7401,13089"
0(t0)^0(t1) ^ t0.SCHEDULED_TIME=t1.SCHEDULED_TIME ^ t0.SCHEDULED_ARRIVAL=t1.SCHEDULED_ARRIVAL ^ t0.DISTANCE=t1.DISTANCE->t0.SCHEDULED_DEPARTURE=t1.SCHEDULED_DEPARTURE,0.00000729,0.9931880108991825,"4955,6759,19223,1717,18408,14691,1481,13619,604,19583,19991,13320,10397,18097,4441,4666,9228"
0(t0)^0(t1) ^ t0.SCHEDULED_TIME=t1.SCHEDULED_TIME ^ t0.SCHEDULED_ARRIVAL=t1.SCHEDULED_ARRIVAL ^ t0.DESTINATION_AIRPORT=t1.DESTINATION_AIRPORT->t0.SCHEDULED_DEPARTURE=t1.SCHEDULED_DEPARTURE,0.000007175,0.9656796769851952,"13195,10337,6706,7410,14569,576,15117,4872,17167,1659,9667,9443,1809,16420,10778,15947,8277,19004,19384,14823,13223,13561,13678,839,2552,13297,2107,1093,17376,9141,13782,18408,18518,10023,18326,347,2245,14036,638,11616,7183,17114,4770,2735,7673,14705,11861,9228,5688,12744,18540,16688,5038,9394,19332,5763,12271,13559,18957,2513,11296,1717,17676,12337,17047,19938,7644,14694,416,6821,9862,19696,12523,10775,1891,17058"
0(t0)^0(t1) ^ t0.SCHEDULED_ARRIVAL=t1.SCHEDULED_ARRIVAL ^ t0.MONTH=t1.MONTH ^ t0.FLIGHT_NUMBER=t1.FLIGHT_NUMBER->t0.SCHEDULED_DEPARTURE=t1.SCHEDULED_DEPARTURE,0.000002725,0.9784560143626571,"18647,10261,8614,14253,9053,7458,4636,16792,8133,3791,7803,1737,1912,11732,3514,18983,10530,16971"
0(t0)^0(t1) ^ t0.SCHEDULED_TIME=t1.SCHEDULED_TIME ^ t0.SCHEDULED_DEPARTURE=t1.SCHEDULED_DEPARTURE ^ t0.ORIGIN_AIRPORT=t1.ORIGIN_AIRPORT->t0.SCHEDULED_ARRIVAL=t1.SCHEDULED_ARRIVAL,0.000006875,0.9683098591549296,"757,8474,8093,5134,1749,1590,14069,11957,19970,2488,15969,18712,4646,7083,8634,11987,9261,518,13668,14469,7828,4474,11465,9980,5282,10391,68,16598,8977,17400,1659,18923,3627,17293,11647,16299,13788,1300,11663,16423,3717,12347,5270,6688,16948,1999,11910,16382,2790,5649,19541,8615,3542,5323,4123,10598,8551,13511,19059,11227,5319,14223,18420,13021,8816,14731,6411,19080,10913,15487,3381,7797,821,16199,11234,7895,204,16637,1620,10515,3670"
0(t0)^0(t1) ^ t0.SCHEDULED_TIME=t1.SCHEDULED_TIME ^ t0.SCHEDULED_DEPARTURE=t1.SCHEDULED_DEPARTURE ^ t0.FLIGHT_NUMBER=t1.FLIGHT_NUMBER->t0.SCHEDULED_ARRIVAL=t1.SCHEDULED_ARRIVAL,0.000006185,0.9943729903536977,"6549,16808,11234,16007,1620,10598,19727,8977,19146,7083,11499"
0(t0)^0(t1) ^ t0.SCHEDULED_TIME=t1.SCHEDULED_TIME ^ t0.SCHEDULED_DEPARTURE=t1.SCHEDULED_DEPARTURE ^ t0.DISTANCE=t1.DISTANCE->t0.SCHEDULED_ARRIVAL=t1.SCHEDULED_ARRIVAL,0.00000729,0.980497646267653,"5319,5649,1292,9004,14732,821,972,732,5134,3277,18110,16868,9980,7828,7083,757,10572,271,19146,3117,1773,10598,16808,4646,16354,11234,15242,6559,16598,12348,12923,9247,19473,14061,16524,8634,6675,8977,19727,6549"
0(t0)^0(t1) ^ t0.SCHEDULED_TIME=t1.SCHEDULED_TIME ^ t0.SCHEDULED_DEPARTURE=t1.SCHEDULED_DEPARTURE ^ t0.DESTINATION_AIRPORT=t1.DESTINATION_AIRPORT->t0.SCHEDULED_ARRIVAL=t1.SCHEDULED_ARRIVAL,0.000007175,0.9522229595222296,"19179,3002,18633,14162,19624,4646,13552,6540,7462,5649,13824,4247,15469,16199,757,18857,17138,16686,15483,285,9637,18639,15381,1983,18808,8634,17949,14590,7094,9316,15028,5134,10170,1881,13089,6552,9361,6297,18858,3322,18069,12641,7682,15375,821,12766,12756,18000,14340,7255,2164,647,16104,5319,10526,7750,11234,7083,12004,2097,16426,5711,4503,14347,1218,13222,19584,3043,19424,12537,7289,15799,13782,8977,10598,9336,10509,10194,14332,6889,1097,771,16243,4040,7828,10909,6339,4477,15815,10726,2430,16136,3677,8355,7567,1620,11551"
0(t0)^0(t1) ^ t0.DISTANCE=t1.DISTANCE ^ t0.DESTINATION_AIRPORT=t1.DESTINATION_AIRPORT->t0.ORIGIN_AIRPORT=t1.ORIGIN_AIRPORT,0.00044259,0.9682669904505627,"16020,15409,10238,15892,17887,17291,253,8975,19567,4776,12861,3879,4343,14523,11940,2522,17916,5474,2153,5007,7526,2741,18993,13959,18672,18380,3366,15368,11210,807,19769,7842,1282,1318,3741,11425,2050,6983,12974,7462,7870,5996,13430,18140,18396,18816,19981,11690,16526,3210,16134,9364,15177,19608,505,10823,18793,13514,7953,4129,6647,18344,2261,17640,4625,13829,6907,837,1242,17142,19569,1135,19707,10,400,14615,5108,9412,3522,1126,15990,12236,14789,2255,18726,2254,7371,17087,5640,4793,19230,5286,8141,8735,3831,13457,12574,14937,1097,10361,9379,15027,3547,18877,5957,7308,3255,5406,17828,8118,306,18732,10864,8650,9955,9777,2305,9011,10655,13734,11407,6076,14979,4679,543,3852,6625,16691,18670,17371,5721,19990,5318,19532,1761,2401,8698,14879,18251,6553,10889,15014,18173,3542,7932,5901,2659,3203,9520,1988,7087,2888,12349,2939,1487,9220,7811,18024,369,12148,13088,19346,6083,19701,7807,15213,255,9147,10786,2265,2729,16716,11121,19904,1697,14438,15599,409,19534,2555,13046,11021,13121,19336,10311,7409,5796,2419,19403,2715,19342,9565,14245,18921,3063,12531,10370,15896,9557,5290,8136,4041,13225,15317,11378,4096,14239,2008,14847,2290,10881,2423,16155,459,3888,17667,12635,10492,8221,15025,16698,11933,15348,19127,3792,11887,11636,10045,5185"
0(t0)^0(t1) ^ t0.SCHEDULED_DEPARTURE=t1.SCHEDULED_DEPARTURE ^ t0.MONTH=t1.MONTH ^ t0.FLIGHT_NUMBER=t1.FLIGHT_NUMBER->t0.ORIGIN_AIRPORT=t1.ORIGIN_AIRPORT,0.000002975,0.993322203672788,"14134,19154,16101,18290,4551,5622,6499,12586"
0(t0)^0(t1) ^ t0.SCHEDULED_ARRIVAL=t1.SCHEDULED_ARRIVAL ^ t0.MONTH=t1.MONTH ^ t0.FLIGHT_NUMBER=t1.FLIGHT_NUMBER->t0.ORIGIN_AIRPORT=t1.ORIGIN_AIRPORT,0.00000276,0.9910233393177738,"9053,18983,4636,14253,1737,11732,3514,16792,8614,1912"
