ree,support,confidence,error
0(t0)^0(t1) ^ t0.ORIGIN_AIRPORT=t1.ORIGIN_AIRPORT ^ t0.FLIGHT_NUMBER=t1.FLIGHT_NUMBER ^ t0.AIRLINE=OO->t0.DISTANCE=t1.DISTANCE,0.0946,0.9643221202854231,"17449,3843,15505,11612,8738,5975,11715,18614,4640,11390,613,3158,1864,15041,16152,19509,7627,1367,5024,69,12948,15331,14248,12189,3696,6587,14873,2042,14491,5059,4292,5380,12682,17774,18028,10218,17942,8396,16206,1662,6996,15066,17313,19526,12847,15591,9092,7910,5790,11888,10006,13421,7120,10995,3983,17687,5144,10629,18555,4060,5733,15339,19507,12448,2798,7469,14122,15308,12023,14814,648,19068,16563,18605,12403,12346,17327,1268,1144,11778,3435,6918,11218,17239,336,15168,12262,15120,10798,5350,2740,8948,17121,17917,14620,1955,1713,15397,15454"
0(t0)^0(t1) ^ t1.AIRLINE!=US ^ t0.FLIGHT_NUMBER=t1.FLIGHT_NUMBER ^ t0.DESTINATION_AIRPORT=t1.DESTINATION_AIRPORT ^ t0.AIRLINE!=US ^ t0.AIRLINE!=AA->t0.ORIGIN_AIRPORT=t1.ORIGIN_AIRPORT,0.7699,0.9515511061673464,"12687,12861,16105,7365,3036,7736,2891,8407,16114,8675,6332,3339,16777,14315,19434,13129,11044,712,2019,12431,6108,4011,4071,336,15106,6359,19745,8073,11043,7255,6552,1328,14385,10439,2165,18689,15051,15415,17499,16981,16442,15944,11315,6005,9272,6010,11530,9473,9682,15949,19854,18120,16552,13692,10266,11094,7774,15921,7966,19650,3670,13978,10483,9064,2795,3583,14651,18068,7018,17502,11544,15529,3276,9495,8474,15521,12192,18219,9400,19528,18401,17749,1534,19875,11881,8648,17945,19850,3885,1809,9674,5242,5289,19923,6600,18892,19758,3486,18781,3118,12422,2552,10039,10068,5734,16955,17830,3146,686,14893,15362,10145,5501,1093,3119,4410,17924,9850,15614,16300,3396,3625,9105,17298,350,7300,17401,10176,12052,486,17218,1275,547,11197,16677,9913,16427,9500,389,14202,19802,10682,9812,17778,16713,16698,17987,732,4554,12146,17769,3310,11789,5052,12465,7998,17852,17355,12495,7962,8622,3632,17797,18873,2033,5204,1868,19608,5207,9757,5763,6101,958,1459,16969,2402,15087,18441,4376,19793,2108,12632,1849,7139,19821,4389,433,17172,5030,15475,13424,2373,1060,2504,19667,12227,19454,12721,3238,2025,11611,5219,19718,10140,15535,16923,13296,8677,4205,9249,10988,18167,10761,2968,6824,7989,4693,15299,16741,7779,9095,4665,2449,934,18544,16299,12389,8411,19619,6330,10,9581,16219,2201,18184,797,18667,871,12635,17034,17777,9745,1644,4958,15050,8374,4724,17878,10440,1104,577,9365,18560,17108,17706,4474,2829,19184,15861,492,5701,626,15850,1006,5816,1443,6983,13618,1300,16887,11665,15935,795,13065,11424,11102,16846,9364,16681,5316,7279,14399,18041,13402,9813,1650,12319,7887,17391,16395,14937,15700,1590,439,8129,16354,18434,19336,18129,18713,7306,186,7527,14469,3637,13624,9816,6961,19684,8294,3420,13297,12669,64,18214,2430,2728,11413,7952,8030,16301,5282,11713,3881,4687,11260,14346,7373,2263,2062,14335,9217,16183,13871,5551,15289,13890,407,9225,10943,1298,10680,11243,7374,11330,9013,13098,15554,12606,8775,11033,14631,19710,8999,11070,12215,14922,8486,18815,3791,13133,10961,9715,3864,19762,4201,14923,13338,9534,10116,6391,19200,18768,8761,17363,10814,7727,7808,6053,7932,11597,1172,3472,11834,5321,14735,13456,19965,17548,9646,17100,11040,18598,12886,11574,16815,7062,15380,13792,5869,18588,771,19952,16824,5601,5599,5084,16484,10342,10029,17700,15171,19584,15306,8731,5259,7416,5629,4378,3348,1669,9962,9935,16240,9676,3740,6867,8122,13319,9575,2330,15963,15958,17972,15584,10644,9930,12234,11865,15862,6113,6711,13768,3210,3839,2446,17035,6139,12387,3855,1340,11331,14126,1450,19239,7644,5920,1951,14087,2696,6954,8892,6352,8848,6693,17417,1782,13061,5397,4450,10788,5590,2196,18343,14447,1699,109,13841,3655,2301,12380,6421,7673,15992,14149,14005,558,608,7654,18400,15516,8328,2101,2955,11584,9263,9179,11670,2458,1442,13313,2834,11876,8917,17525,19317,17875,5330,19876,1512,14405,10132,6003,15022,1220,16910,2292,13555,18640,15396,11454,453,2442,5557,14810,469,1392,15839,10778,6434,618,5541,2050,10949,4266,7830,3503,5871,1166,4722,14843,6840,11596,17694,3350,13373,9061,18459,6449,14355,4907,1301,15829,18054,9456,18857,15156,16537,6618,15735,4206,3773,14343,4413,6138,15027,17199,11756,13216,5505,2495,14872,11430,13094,2017,5903,9892,19508,9194,1597,4008,16375,15943,12552,9081,12743,8181,1601,18008,4996,818,6116,12332,12079,5368,17328,12193,12034,17482,2135,17587,5514,19058,11695,8750,3055,13290,15983,12946,10418,6968,4130,2059,14480,9851,17153,18539,19533,7829,2043,12900,6540,2257,9603,4702,8425,4626,6616,6738,7725,760,8646,10323,12593,8576,15123,6822,391,7684,3309,10309,3539,4811,18096,9288,13218,18471,8969,19769,2305,10832,11589,10000,5384,5752,16534,10383,370,9491,5765,9763,12435,6993,1476,13057,12231,15060,14106,16465,15086,15282,4294,2232,15316,3474,9108,39,7532,17523,10377,15936,9342,17712,14153,3135,18259,19316,3274,19366,14083,5288,13225,4873,19810,10020,19224,1761,15017,18417,2394,9890,11845,13275,6257,2953,2137,9873,552,7470,13350,10413,16422,12260,1478,5846,13659,12063,3755,6403,10321,12264,18953,3884,18427,5220,1155,17024,8572,17516,15369,7882,8871,5172,12095,10538,12514,19249,7336,5254,17969,11508,9259,9468,6844,1938,8025,14724,13851,14963,11930,5169,7586,3969,327,1339,16315,6164,19577,15032,12328,16130,18699,18209,19557,16056,4049,14845,10982,1701,2460,93,11452,6404,17981,19782,2714,15887,2249,19234,16848,14378,12153,10518,14910,3567,18380,18200,15567,8134,7870,9296,18521,7446,10286,19183,589,11160,15071,1661,3213,4287,10852,12629,580,16507,17129,7458,5108,18827,7617,923,18846,6289,14366,2570,4276,19558,2145,12696,2040,18192,9655,13769,18529,12013,18091,8116,19670,6339,2087"
0(t0)^0(t1) ^ t1.AIRLINE!=AA ^ t0.FLIGHT_NUMBER=t1.FLIGHT_NUMBER ^ t0.DESTINATION_AIRPORT=t1.DESTINATION_AIRPORT ^ t0.AIRLINE!=UA ^ t0.AIRLINE!=AA->t0.DISTANCE=t1.DISTANCE,0.7205,0.9567122560084982,"6844,13871,18434,8731,1644,7932,1093,6138,2834,7774,12013,14845,12696,7416,18827,15521,2033,17830,7815,15529,3655,3036,2446,8030,18544,10483,6352,11160,14335,16552,11596,4071,12192,11881,9757,4474,18667,15299,9400,5755,15936,12721,8374,2025,10436,19184,13456,18713,3358,8294,16849,16887,11197,9851,16484,19723,17328,11454,4811,19336,16507,14315,17035,9259,15087,12685,17153,8425,10778,17482,8917,2394,186,17852,15700,15306,16354,10266,19487,6616,17972,13890,10470,3755,9581,9962,17218,712,5052,5514,2891,9520,8648,12552,9225,17525,12387,19810,14872,6330,19923,12635,11430,14385,5330,16669,5108,1476,5321,3348,7470,6010,17969,13978,11775,4475,13319,6359,4201,12632,18654,11287,14355,7814,17516,2017,1512,6961,17502,6840,4049,18768,14986,15071,10458,10644,3119,15963,4294,19557,9013,9288,15935,16698,2570,7568,1442,4554,7306,16815,16198,12208,3637,17298,17129,18857,18570,6434,15921,16677,3339,10832,11604,18219,3472,8706,18459,11043,370,16427,14724,11597,1006,6101,1450,2379,8181,10145,18521,5220,11033,1259,1392,10670,4410,4921,5599,13061,19762,14631,4495,15958,13218,6063,17548,10377,19316,2040,2430,3538,18041,1441,3567,10680,14083,15516,15944,11243,17363,19782,19733,389,19342,12629,12435,4626,8576,4907,12422,15850,12234,16315,11930,16681,6108,492,11044,7966,15282,13129,10943,1443,15964,14378,10029,7255,3864,19799,14135,16981,13402,10556,4665,686,9272,19802,6600,9105,4873,19793,18892,2050,1155,11726,11789,16923,13373,6164,13659,12063,10321,13225,2723,3855,5752,19317,12389,15086,3135,4130,2504,9108,6449,3791,1301,6339,10682,1951,16301,10,16219,19577,2953,4996,5207,12332,14469,12231,11665,3350,11611,18259,12687,9468,3732,12215,15362,6618,3610,6403,7617,9095,7998,1699,15839,18054,16114,18598,13098,15983,486,7882,8411,11329,14437,10323,18529,6347,3773,13296,17391,4413,18689,14651,19183,292,2968,17987,16375,11508,10788,14480,4389,9682,6289,8116,18184,3583,391,3885,2232,19821,336,16910,17499,469,6773,2882,12034,15022,18200,10814,3238,10518,16300,13216,9873,6404,1060,5505,18091,19667,109,5903,9813,558,11544,11424,14945,13275,11670,6983,5289,18953,18168,7373,17199,2062,11452,2829,608,1275,1701,8978,7779,10538,5169,3539,13618,3486,1340,797,8750,5397,2135,19239,2728,4958,11695,7725,15567,19234,17108,18127,18720,7458,7063,1590,11040,19670,6711,17769,6394,19584,16299,12900,3706,8775,14937,19434,8122,2257,10439,9939,15992,7644,8848,9061,11865,1498,477,3969,18427,327,9342,5601,13057,13769,15106,14910,6552,9365,9064,18471,2696,3309,407,14922,10383,17302,11070,3805,18816,1761,18441,7172,9500,10413,18539,16969,8134,1328,6822,5368,4206,5816,3670,6824,11845,15032,958,573,439,17777,14149,589,9892,13290,14153,9417,6005,2460,15584,18008,433,17924,16442,15156,3396,6522,15204,11713,2458,15289,8328,9534,9263,2330,14843,17878,19875,12260,10140,7532,18588,7018,19533,19876,18214,12319,19684,3884,19619,16422,992,18873,8761,8871,19718,19200,8486,7684,6693,18380,18120,5242,4287,19650,9913,17172,10479,2714,11176,4724,580,7870,14087,19854,6257,8999,1166,19965,6003,12606,7007,1597,19528,10761,8709,5219,19979,9745,1478,19710,2108,17355,3740,7727,3632,7300,10982,10116,11094,13851,4266,5871,2970,3474,15050,19508,5172,9194,12193,8025,13424,17981,18209,9674,10286,7139,1459,5846,93,13692,1661,6225,19758,15475,2795,10418,11230,2305,12079,2249,18846,5541,1298,12227,12146,18273,64,15535,3276,17712,74,8474,12669,6738,4276,12465,19769,17700,14952,16777,17778,10742,15415,2274,18220,17866,16537,1782,732,5734,9456,3310,2301,16824,10039,15771,2019,9930,4011,7673,547,10020,6968,6391,2402,6540,12095,39,19850,9817,12861,4205,66,11834,18400,18014,19224,17694,1220,13350,3839,17749,13768,7829,19608,16741,14963,2043,18781,9890,10068,11584,18129,11315,7952,12637,5030,14975,5701,9646,1849,1737,2449,12946,15943,5763,5765,14447,8622,17945,10342,3210,1938,15027,9249,15887,15069,795,3625,17587,16713,12593,771,18449,12052,5288"
0(t0)^0(t1) ^ t0.FLIGHT_NUMBER=t1.FLIGHT_NUMBER ^ t0.DISTANCE=t1.DISTANCE ^ t0.AIRLINE=t1.AIRLINE ^ t0.AIRLINE=US->t0.ORIGIN_AIRPORT=t1.ORIGIN_AIRPORT,0.0295,0.9672131147540983,"11988,4880,571,3181,16338,8657,1595,7257,17501,5122,8898"
0(t0)^0(t1) ^ t0.FLIGHT_NUMBER=t1.FLIGHT_NUMBER ^ t0.DISTANCE=t1.DISTANCE ^ t0.AIRLINE=t1.AIRLINE ^ t0.AIRLINE=UA->t0.ORIGIN_AIRPORT=t1.ORIGIN_AIRPORT,0.0636,0.9814814814814815,"2623,12275,10784,13105,14496,17056,11033,18662,2772,5738,15314,14830,4802,15808,4046,16497,19780,7838,4793,4900,10402,15163,12848,19802,4948,299,14659,15062,806,19218,12410,19566,9362,3131,14707,14333,2741,10614,9278,18372,8020,6475,12975,16503,15550,13262,1860"
0(t0)^0(t1) ^ t0.FLIGHT_NUMBER=t1.FLIGHT_NUMBER ^ t0.DISTANCE=t1.DISTANCE ^ t0.AIRLINE=t1.AIRLINE ^ t0.AIRLINE=WN->t0.ORIGIN_AIRPORT=t1.ORIGIN_AIRPORT,0.151,0.9741935483870968,"16906,422,3548,10313,5222,743,2325,6510,16468,12291,17173,1606,9220,15669,2051,4587,14305,13748,14721,17339,6990,2500,10310,10346,9037,1183,8383,13697,7578,11766,16860,13034,8184,15874,19831,8960,18597,19329,10002,7940,2938,12519,6639,14989,11313,8521,6687,1861,9071,11317,10511,2308,11554,3106,10414,13875,14268,13307,10602,19362,8810,14481,17560,19680,2530,16143,12741,17770,9883,6767,9721,9277,17811,4814,6733,9671,14827,17353,12633,10779"
0(t0)^0(t1) ^ t0.FLIGHT_NUMBER=t1.FLIGHT_NUMBER ^ t0.AIRLINE=t1.AIRLINE ^ t0.AIRLINE=B6->t0.DISTANCE=t1.DISTANCE,0.0459,0.9870967741935484,"12460,7472,1356,16376,13741,15920,13955,9392,10794,9520,18270,5727,17253"
0(t0)^0(t1) ^ t0.FLIGHT_NUMBER=t1.FLIGHT_NUMBER ^ t0.DISTANCE=t1.DISTANCE ^ t0.AIRLINE=WN->t0.ORIGIN_AIRPORT=t1.ORIGIN_AIRPORT,0.1438,0.973595125253893,"6767,8383,10002,11317,3548,2067,18971,10953,2530,16143,7798,10414,17353,14548,8521,2938,2325,6687,422,11376,17173,14827,14685,8161,9277,3106,17339,5248,6639,10346,13875,14268,6733,8810,17562,10310,16468,6990,15733,10602,10511,11766,10779,13034,8960,1861,9883,2308,19477,13681,15669,2051,9220,7940,4587,19362,14305,13748,12291,8184,12741,17372,14989,121,12633,16906,11554,14721,17811,9671,14481,17560,19831,2975,2500,14612,13508,9037,7578,18597,9071,743,9721,13697,4814,1183,10313,869,6510,16860,12519,19680,19201,8360,12296,19509,1606,5222,13307,15237,17770,15874,11313,19329"
0(t0)^0(t1) ^ t1.AIRLINE=WN ^ t0.FLIGHT_NUMBER=t1.FLIGHT_NUMBER ^ t0.DISTANCE=t1.DISTANCE ^ t0.AIRLINE=WN->t0.ORIGIN_AIRPORT=t1.ORIGIN_AIRPORT,0.1437,0.9795501022494888,"12633,8960,1861,10002,11766,14827,6687,16906,10310,2051,8810,13748,14721,16143,10346,6990,4587,14305,6767,13307,17811,1606,10313,2500,16860,19680,14989,17353,5222,10511,743,2325,2308,4814,18597,8383,12291,17770,1183,13034,13875,14268,6639,9220,19362,14481,2938,17560,9277,7578,6733,17173,10779,10414,3548,12519,17339,8521,11317,9037,15669,15874,19329,9721,11554,16468,9671,8184,9071,7940,10602,11313,3106,19831,422,13697,2530,12741,9883,6510"
0(t0)^0(t1) ^ t0.SCHEDULED_TIME=t1.SCHEDULED_TIME ^ t0.DISTANCE=t1.DISTANCE ^ t0.AIRLINE=t1.AIRLINE ^ t0.AIRLINE=US->t0.ORIGIN_AIRPORT=t1.ORIGIN_AIRPORT,0.0197,0.9899497487437185,"17492,15010,6567,5362,15534,6500,6056,8433,7007,13821,17586,15344,13704,2824,5696,1610,19416,18654"
