iter	Logloss
0	0.6636818525
1	0.6360121062
2	0.6092368872
3	0.5841732301
4	0.5603336861
5	0.5379437531
6	0.5163692364
7	0.4954552763
8	0.4750902627
9	0.4571004422
10	0.4402278023
11	0.4231742775
12	0.4080899313
13	0.3930452493
14	0.3796717643
15	0.3661147718
16	0.3537656405
17	0.3407052257
18	0.3300074855
19	0.3195689449
20	0.3093393109
21	0.3001959503
22	0.2913203468
23	0.2822869703
24	0.2734176307
25	0.2659491428
26	0.2589968944
27	0.2523004758
28	0.2457899198
29	0.239363185
30	0.2337117433
31	0.2280732774
32	0.2225300678
33	0.2175263783
34	0.2127987148
35	0.2083081461
36	0.2037007258
37	0.1997005015
38	0.1959703435
39	0.1914596906
40	0.1876165047
41	0.1843753082
42	0.1810409329
43	0.1778360036
44	0.1750387775
45	0.1722658398
46	0.1695631732
47	0.1660975779
48	0.1633982868
49	0.1612453246
50	0.1588294165
51	0.1565937148
52	0.1541005984
53	0.1517969681
54	0.1501875208
55	0.1483633969
56	0.1466489752
57	0.1446066455
58	0.1426976208
59	0.1411454083
60	0.1394511178
61	0.1381466654
62	0.1365051188
63	0.1350085079
64	0.1335791687
65	0.1324091353
66	0.1311611493
67	0.1298202655
68	0.1283506585
69	0.1272783675
70	0.1260896664
71	0.1251060072
72	0.1240700038
73	0.1230403901
74	0.1223540504
75	0.1212992112
76	0.120315167
77	0.1196246143
78	0.1187473227
79	0.1179262394
80	0.116906927
81	0.1163905973
82	0.1157809592
83	0.1148232357
84	0.1142256331
85	0.1134790896
86	0.113055135
87	0.1123837144
88	0.1117791837
89	0.1107704156
90	0.1103562122
91	0.109573965
92	0.1088665105
93	0.108294458
94	0.1079374121
95	0.107207091
96	0.1068823285
97	0.1063776505
98	0.105594863
99	0.1050450189
100	0.1045361272
101	0.1041944927
102	0.1036236363
103	0.103340475
104	0.1030083083
105	0.1024883584
106	0.1021057703
107	0.1016004672
108	0.1010453061
109	0.1007687583
110	0.1003306853
111	0.09996716101
112	0.09965447404
113	0.09927635071
114	0.0989350822
115	0.09863715307
116	0.0982950192
117	0.09801234919
118	0.09769109932
119	0.0972938452
120	0.09707415716
121	0.09670853175
122	0.09640616497
123	0.09606990282
124	0.09573070239
125	0.09539945079
126	0.09519942803
127	0.09473770119
128	0.0945313283
129	0.0942580749
130	0.09391055901
131	0.0936063699
132	0.09326525408
133	0.09303838344
134	0.09260542962
135	0.09214865666
136	0.09188915236
137	0.09161269105
138	0.09118291291
139	0.09100314799
140	0.0908300076
141	0.09072377999
142	0.09039791221
143	0.08993230965
144	0.08965364817
145	0.08927470641
146	0.08908136445
147	0.08882803041
148	0.08852373217
149	0.08837828828
150	0.08819161483
151	0.08784148152
152	0.08758864969
153	0.08736326039
154	0.08715094248
155	0.08690791941
156	0.086702581
157	0.08655979977
158	0.08645048271
159	0.08619969332
160	0.08597295658
161	0.08577594763
162	0.08562623018
163	0.08546909995
164	0.08519411728
165	0.08488773586
166	0.08461525869
167	0.08439535229
168	0.08401941802
169	0.08384505537
170	0.08359982154
171	0.08317304622
172	0.08306067549
173	0.08281334157
174	0.08260151518
175	0.08239095394
176	0.08213582081
177	0.08191355217
178	0.08173806083
179	0.0815921581
180	0.0815229034
181	0.08143727866
182	0.0811663425
183	0.08091205169
184	0.08057275849
185	0.0803908948
186	0.08016199406
187	0.08005622339
188	0.07976180962
189	0.07961350643
190	0.07927378035
191	0.07920161959
192	0.07909309237
193	0.07901235333
194	0.07880185767
195	0.07865592143
196	0.07842236536
197	0.07819407895
198	0.07790658189
199	0.0777940778
200	0.07767924437
201	0.07755965673
202	0.07741077022
203	0.07727335957
204	0.07703932833
205	0.07690429731
206	0.07676276845
207	0.0765039561
208	0.07636973932
209	0.07612552608
210	0.07588277496
211	0.07578364333
212	0.07557720895
213	0.07542103701
214	0.07522247143
215	0.07494978035
216	0.0746590063
217	0.07458574129
218	0.0742829404
219	0.07402593444
220	0.07384694321
221	0.07359612923
222	0.07332804882
223	0.0730084894
224	0.07290115434
225	0.07266846658
226	0.07236683168
227	0.07220987642
228	0.07211366386
229	0.07186062045
230	0.07169357024
231	0.07149714244
232	0.07145684971
233	0.07127455121
234	0.07116687035
235	0.07098243908
236	0.07073715361
237	0.07039980385
238	0.07015602558
239	0.0699371372
240	0.06974434395
241	0.0695175051
242	0.06934250994
243	0.06915257793
244	0.06895049874
245	0.06878757548
246	0.06860064457
247	0.06841747471
248	0.06821038083
249	0.06788524497
250	0.06772939196
251	0.06766497131
252	0.06758701675
253	0.0674215888
254	0.06729246592
255	0.06706454637
256	0.06678835408
257	0.06670652754
258	0.06660696894
259	0.06646393839
260	0.06630396386
261	0.06622510583
262	0.06617274626
263	0.06598124542
264	0.06577489769
265	0.06559139436
266	0.06551558097
267	0.06543998296
268	0.06521536989
269	0.06510431517
270	0.06494609406
271	0.06482057437
272	0.06469735389
273	0.06455801732
274	0.06431680763
275	0.06409502778
276	0.06394583613
277	0.06387603518
278	0.06362370517
279	0.06351817508
280	0.06330221934
281	0.06325736787
282	0.06296290621
283	0.0628848929
284	0.06267350125
285	0.06247147195
286	0.06225358679
287	0.06199559434
288	0.0619500048
289	0.06176398818
290	0.06161210376
291	0.06130357184
292	0.06118671042
